Player ID,Player Name,Team ID,Player Birth Date,Player Age,Player Height,Player Joined,Player Expires,Player Position,Player Foot,Player Agent,Player Value,Player National ID
p-242273,Pedro Chirivella,c-995,"May 23, 1997",26,178,"Jul 1, 2020","Jun 30, 2026",midfield - Defensive Midfield,right,Promoesport,6000000.0,n-12395
p-830265,Lohann Doucet,c-995,"Sep 14, 2002",20,France,"Jul 1, 2022","Jun 30, 2025",midfield - Defensive Midfield,right,Concept Sport Agency,800000.0,n-12395
p-353403,Samuel Moutoussamy,c-995,"Aug 12, 1996",26,DR Congo,"Sep 6, 2017","Jun 30, 2024",midfield - Central Midfield,left,Wasserman,4500000.0,n-3854
p-46001,Moussa Sissoko,c-995,"Aug 16, 1989",33,France,"Jun 30, 2024",adidas,midfield - Central Midfield,right,FC Nantes,3500000.0,n-3377
p-288225,Ludovic Blas,c-995,"Dec 31, 1997",25,180,"Sep 2, 2019","Jun 30, 2024",midfield - Attacking Midfield,left,Sport Cover,18000000.0,n-23658
p-222859,Florent Mollet,c-995,"Nov 19, 1991",31,France,"Jan 17, 2023","Jun 30, 2025",midfield - Attacking Midfield,right,LB SPORT & ...,2000000.0,n-23658
p-773795,Gor Manvelyan,c-995,"Apr 9, 2002","<span class=""info-table__content info-table__content--bold"">21</span>",France,"Jun 30, 2024","Apr 22, 2021",both,Wilders Sport,FC Nantes,400000.0,n-23658
p-538973,Samuel Yepie Yepie,c-995,"Oct 2, 2002",20,France,"Jul 1, 2022","Jun 30, 2023",midfield - Attacking Midfield,left,Sport Cover,150000.0,n-25250
p-274862,Moses Simon,c-995,"Jul 12, 1995",27,168,"Jul 1, 2020","Jun 30, 2024",Attack - Left Winger,right,CAA Base Ltd,9000000.0,n-3444
p-353365,Marcus Coco,c-995,"Jun 24, 1996",26,184,"Jun 30, 2023",,Attack - Right Winger,right,FC Nantes,1500000.0,n-9323
p-122797,Andy Delort,c-995,"Oct 9, 1991",31,Algeria,"Jan 30, 2023","Jun 30, 2023",Attack - Centre-Forward,right,score agencies,10000000.0,n-3614
p-500689,Evann Guessand,c-995,"Jul 1, 2001",21,France,"Jul 12, 2022","Jun 30, 2023",Attack - Centre-Forward,right,One Team Management,5000000.0,n-23101
p-531949,Ignatius Ganago,c-995,"Feb 16, 1999",24,176,"Sep 1, 2022","Jun 30, 2026",Attack - Centre-Forward,right,Wilders Sport,4000000.0,n-3434
p-127181,Benjamin Lecomte,c-995,"Apr 26, 1991",32,France,"Jun 30, 2027",,Goalkeeper,left,Montpellier HSC,4000000.0,n-3377
p-371816,Dimitry Bertaud,c-995,"Jun 6, 1998",24,France,"Jul 1, 2017","Jun 30, 2025",Goalkeeper,right,SMI SPORTS ...,1500000.0,n-9323
p-333175,Bingourou Kamara,c-995,"Oct 21, 1996",26,Senegal,"Sep 1, 2022","Jun 30, 2023",Goalkeeper,right,W.Egal O.S.F.M.,800000.0,n-3499
p-478346,Matis Carvalho,c-995,"Apr 28, 1999",24,Portugal,"Jul 1, 2019","Jun 30, 2023",Goalkeeper,left,Concept Sport Agency,300000.0,n-16372
p-842341,Maxime Esteve,c-995,"May 26, 2002 Happy Birthday",21,France,"Jul 1, 2021","Jun 30, 2025",Defender - Centre-Back,left,DW Sports Management,5000000.0,n-23658
p-211637,Kiki Kouyate,c-969,"Apr 15, 1997",26,192,"Jan 20, 2023","Jun 30, 2026",Defender - Centre-Back,both,Mondo Victory,3500000.0,n-3674
p-201737,Christopher Jullien,c-969,"Mar 22, 1993",30,France,"Aug 23, 2022","Jun 30, 2025",Defender - Centre-Back,right,Classico,3500000.0,n-23658
p-47713,Mamadou Sakho,c-969,"Feb 13, 1990",33,France,"Jul 27, 2021","Jun 30, 2024",Defender - Centre-Back,left,Sport Avenir ...,3500000.0,n-3377
p-72857,Pedro Mendes,c-969,"Oct 1, 1990",32,186,"Jul 18, 2017","Jun 30, 2023",Defender - Centre-Back,right,Proeleven S.A.,3000000.0,n-3300
p-842338,Enzo Tchato,c-969,"Nov 23, 2002",20,182,"Jul 1, 2022","Jun 30, 2025",Defender - Centre-Back,right,Wasserman,3000000.0,n-3434
p-357072,Faitout Maouassa,c-969,"Jul 6, 1998",24,170,"Jul 1, 2022","Jun 30, 2023",Defender - Left-Back,left,Classico,5000000.0,n-9323
p-220878,Issiaga Sylla,c-969,"Jan 1, 1994",29,Guinea,"Jan 31, 2023","Jun 30, 2025",Defender - Left-Back,left,P.P.M.,2000000.0,n-3856
p-537127,Theo Sainte Luce,c-969,"Oct 20, 1998",24,France,"Jul 1, 2022","Jun 30, 2025",Defender - Left-Back,left,One Team Football,2000000.0,n-3856
p-569374,Thibault Tamas,c-969,"Feb 20, 2001",22,France,"Sep 27, 2019","Jun 30, 2023",Defender - Left-Back,left,firsteleven ISM,200000.0,n-23101
p-364857,Falaye Sacko,c-969,"May 1, 1995",28,Mali,"Jul 1, 2022","Jun 30, 2023",Defender - Right-Back,right,Sferico Sports ...,4000000.0,n-3674
p-294895,Mathias Suarez,c-969,"Jun 24, 1996",26,182,"Jun 30, 2023","Jun 30, 2023",Defender - Right-Back,right,Montpellier HSC,400000.0,n-3449
p-624037,Joris Chotard,c-969,"Sep 24, 2001",21,France,"Jun 30, 2025","Jun 29, 2022",midfield - Defensive Midfield,right,Montpellier HSC,9000000.0,n-9323
p-118284,Jordan Ferri,c-969,"Mar 12, 1992",31,France,"Jul 1, 2019","Jun 30, 2026",midfield - Central Midfield,right,score agencies,5000000.0,n-9323
p-782630,Khalil Fayad,c-969,"Jun 9, 2004",18,France,"Jul 1, 2022","Jun 30, 2027",midfield - Central Midfield,right,Alexandre Gontran,2500000.0,n-23101
p-650350,Leo Leroy,c-969,"Feb 14, 2000",23,France,"Jun 30, 2025","Jun 30, 2027",midfield - Central Midfield,One Team Football,Montpellier HSC,1200000.0,n-23101
p-127156,Teji Savanier,c-969,"Dec 22, 1991",31,France,"Jul 2, 2019","Jun 30, 2026",midfield - Attacking Midfield,right,H2C Sport Consulting,12000000.0,n-40468
p-340328,Stephy Mavididi,c-969,"May 31, 1998",24,182,"Jul 1, 2020","Jun 30, 2024",Attack - Left Winger,right,Elite Project Group ...,8000000.0,n-22907
p-624920,Beni Makouana,c-969,"Sep 28, 2002",20,Congo,"Oct 19, 2020","Jun 30, 2025",Attack - Left Winger,right,H2C Sport Consulting,800000.0,n-3702
p-324811,Arnaud Nordin,c-969,"Jun 17, 1998",24,France,"Jul 1, 2022","Jun 30, 2025",Attack - Right Winger,left,One Team Football,5000000.0,n-40468
p-659542,Elye Wahi,c-969,"Jan 2, 2003",20,184,"Jan 1, 2021","Jun 30, 2025",Attack - Centre-Forward,right,DW Sports Management,25000000.0,n-9323
p-103565,Wahbi Khazri,c-969,"Feb 8, 1991",32,176,"Jun 30, 2023",,Attack - Centre-Forward,right,Montpellier HSC,3000000.0,n-3670
p-60540,Valere Germain,c-969,"Apr 17, 1990",33,France,"Aug 31, 2021","Jun 30, 2024",Attack - Centre-Forward,right,Relatives,2000000.0,n-40468
p-876034,Yanis Guermouche,c-969,"Apr 15, 2001",22,192,"May 23, 2022","Jun 30, 2024",Attack - Centre-Forward,Montpellier HSC,"Jul 1, 2021",200000.0,n-32344
p-127202,Matz Sels,c-667,"Feb 26, 1992",31,188,"Jul 26, 2018","Jun 30, 2026",Goalkeeper,right,pro soccer ...,8000000.0,n-3382
p-77383,Eiji Kawashima,c-667,"Mar 20, 1983",40,185,"Jun 30, 2023","Jun 12, 2021",Goalkeeper,right,RC Strasbourg Alsace,200000.0,n-3435
p-838947,Alexandre Pierre,c-667,"Feb 25, 2001",22,Haiti,"Jun 30, 2024",,Goalkeeper,right,RC Strasbourg Alsace,100000.0,n-14161
p-743515,Robin Risser,c-667,"Dec 2, 2004",18,193,"Jul 1, 2022","Jun 30, 2027",Goalkeeper,right,Carmenta,100000.0,n-23101
p-250844,Alexander Djiku,c-667,"Aug 9, 1994",28,182,"Jun 30, 2023",,Defender - Centre-Back,right,RC Strasbourg Alsace,8000000.0,n-3441
p-378953,Gerzino Nyamsi,c-667,"Jan 22, 1997",26,France,"Aug 30, 2021","Jun 30, 2025",Defender - Centre-Back,right,Wasserman,6500000.0,n-23658
p-352392,Lucas Perrin,c-667,"Nov 19, 1998",24,France,"Jul 1, 2022","Jun 30, 2025",Defender - Centre-Back,right,SMI SPORTS ...,3500000.0,n-23658
p-786436,Ismael Doukoure,c-667,"Jul 24, 2003",19,France,"Jun 30, 2026",,Defender - Centre-Back,right,RC Strasbourg Alsace,3000000.0,n-9323
p-60558,Maxime Le Marchand,c-667,"Oct 11, 1989",33,France,"Aug 26, 2021","Jun 30, 2023",Defender - Centre-Back,left,One Team Football,1200000.0,n-9323
p-1029294,Franci Bouebari,c-7968,"Sep 12, 2003",19,192,"Jul 1, 2022",-,Defender - Centre-Back,right,Sports eXcellence ...,250000.0,n-9323
p-206717,Eduard Sobol,c-667,"Apr 20, 1995",28,186,"Jan 23, 2023","Jun 30, 2026",Defender - Left-Back,left,ProStar,3000000.0,n-3699
p-170961,Thomas Delaine,c-667,"Mar 24, 1992",31,France,"Jul 1, 2022","Jun 30, 2025",Defender - Left-Back,left,Léandre Chouya,1500000.0,n-3699
p-460629,Colin Dagba,c-667,"Sep 9, 1998",24,France,"Jul 6, 2022","Jun 30, 2023",Defender - Right-Back,right,Gol International,5000000.0,n-9323
p-354352,Frederic Guilbert,c-667,"Dec 24, 1994",28,France,"Jan 17, 2023","Jun 30, 2026",Defender - Right-Back,right,Wasserman,5000000.0,n-9323
p-372712,Ibrahima Sissoko,c-667,"Oct 27, 1997",25,France,"Jul 1, 2018","Jun 30, 2024",midfield - Defensive Midfield,right,ASR SPORT,8000000.0,n-9323
p-876631,Habib Diarra,c-667,"Jan 3, 2004",19,179,"Jul 1, 2022","Jun 30, 2027",midfield - Defensive Midfield,right,Carmenta,4000000.0,n-23101
p-178313,Jean Eudes Aholou,c-667,"Mar 20, 1994",29,186,"Jul 1, 2022","Jun 30, 2024",midfield - Defensive Midfield,left,Relatives,3000000.0,n-3591
p-450050,Jean Ricner Bellegarde,c-667,"Jun 27, 1998",24,France,"Jun 30, 2024","Nov 8, 2021",midfield - Central Midfield,right,RC Strasbourg Alsace,10000000.0,n-9323
p-174094,Morgan Sanson,c-667,"Aug 18, 1994",28,France,"Jan 23, 2023","Jun 30, 2023",midfield - Central Midfield,right,Gol International,6000000.0,n-9323
p-125783,Sanjin Prcic,c-667,"Nov 20, 1993",29,181,"Sep 2, 2019","Jun 30, 2025",midfield - Central Midfield,right,AC Talent,3500000.0,n-3446
p-314940,Dimitri Lienard,c-667,"Feb 13, 1988",35,France,"Jul 1, 2013","Jun 30, 2023",midfield - Left Midfield,left,MP FOOTBALL,600000.0,n-3446
p-668606,Yuito Suzuki,c-667,"Oct 25, 2001",21,175,"Jan 27, 2023","Jun 30, 2023",midfield - Attacking Midfield,right,Sarcle Co. Ltd.,700000.0,n-29810
p-891379,Nordine Kandil,c-667,"Oct 31, 2001",21,165,"Jul 1, 2021","Jun 30, 2025",midfield - Attacking Midfield,left,ROGON,400000.0,n-34903
p-344888,Habib Diallo,c-667,"Jun 18, 1995",27,186,"Oct 5, 2020","Jun 30, 2025",Attack - Centre-Forward,right,Wasserman,14000000.0,n-3499
p-27389,Kevin Gameiro,c-667,"May 9, 1987",36,France,"Jul 18, 2021","Jun 30, 2023",Attack - Centre-Forward,right,Team Spirit ...,1500000.0,n-3377
p-427161,Lebo Mothiba,c-667,"Jan 28, 1996",27,182,"Aug 30, 2018","Jun 30, 2024",Attack - Centre-Forward,right,MDC Advisors,1500000.0,n-3806
p-448632,Yehvann Diouf,c-667,"Nov 16, 1999",23,France,"Jul 1, 2019","Jun 30, 2027",Goalkeeper,right,FS Management,5000000.0,n-9323
p-395602,Alexandre Olliero,c-667,"Feb 15, 1996",27,France,"Jan 31, 2023","Jun 30, 2026",Goalkeeper,right,LB SPORT & ...,700000.0,n-9323
p-5578,Nicolas Penneteau,c-667,"Feb 28, 1981",42,France,"Jul 1, 2021","Jun 30, 2023",Goalkeeper,left,USM GROUP,150000.0,n-9323
p-854861,Florent Duparchy,c-667,"Jun 20, 2000",22,France,"Jul 1, 2021","Jun 30, 2024",Goalkeeper,right,Frederic Guerra ...,100000.0,n-9323
p-683895,Emmanuel Agbadou,c-1421,"Jun 17, 1997",25,192,"Jul 1, 2022","Jun 30, 2027",Defender - Centre-Back,right,AMS CONSULTING,6000000.0,n-3591
p-820146,Cheick Keita,c-1421,"Apr 2, 2003",20,France,"Mar 1, 2023","Jun 30, 2026",Defender - Centre-Back,right,Nessim Zeggaie,1500000.0,n-23658
p-199704,Yunis Abdelhamid,c-1421,"Sep 28, 1987",35,190,"Jul 1, 2017","Jun 30, 2024",Defender - Centre-Back,left,PSC,800000.0,n-3575
p-340177,Thibault De Smet,c-1421,"Jun 5, 1998",24,Belgium,"Jul 1, 2020","Jun 30, 2024",Defender - Left-Back,left,SEG,2500000.0,n-9315
p-215114,Thomas Foket,c-1421,"Sep 25, 1994",28,Belgium,"Aug 31, 2018","Jun 30, 2025",Defender - Right-Back,right,Quadrans,4500000.0,n-3382
p-570817,Maxime Busi,c-1421,"Oct 14, 1999",23,Belgium,"Jul 1, 2022","Jun 30, 2026",Defender - Right-Back,right,Relatives,3000000.0,n-9315
p-315145,Azor Matusiwa,c-1421,"Apr 28, 1998",25,Netherlands,"Aug 31, 2021","Jun 30, 2026",midfield - Defensive Midfield,right,ER Sport Agency,6000000.0,n-11944
p-414908,Marshall Munetsi,c-1421,"Jun 22, 1996",26,188,"Jul 1, 2019","Jun 30, 2027",midfield - Defensive Midfield,right,Wasserman,5000000.0,n-3583
p-468066,Jens Cajuste,c-1421,"Aug 10, 1999",23,188,"Jan 10, 2022","Jun 30, 2026",midfield - Defensive Midfield,right,World in Motion,4500000.0,n-3557
p-649033,Dion Lopy,c-1421,"Feb 2, 2002",21,Senegal,"Jul 1, 2021","Jun 30, 2026",midfield - Defensive Midfield,right,Youssoupha Fall,3000000.0,n-3499
p-923759,Valentin Atangana Edoa,c-1421,"Aug 25, 2005",17,midfield - Defensive Midfield,Stade Reims (#49),"Jun 30, 2026",Agent is known - Player under 18,Stade Reims B,"Jul 1, 2022",150000.0,n-25250
p-124884,Marco Bizot,c-162,"Mar 10, 1991",32,Netherlands,"Aug 4, 2021","Jun 30, 2024",Goalkeeper,right,FFP,4000000.0,n-3379
p-668996,Joaquin Blazquez,c-162,"Jan 28, 2001",22,Argentina,"Jul 27, 2022","Jun 30, 2023",Goalkeeper,right,SP,500000.0,n-52540
p-525155,Gregoire Coudert,c-162,"Apr 3, 1999",24,France,"Jun 30, 2023",,Goalkeeper,left,Stade Brestois 29,200000.0,n-23101
p-250779,Brendan Chardonnet,c-162,"Dec 22, 1994",28,France,"Jul 1, 2013","Jun 30, 2025",Defender - Centre-Back,right,Kemari,5000000.0,n-23101
p-485960,Lilian Brassier,c-162,"Nov 2, 1999",23,France,"Jul 1, 2021","Jun 30, 2025",Defender - Centre-Back,left,CAA Stellar,4000000.0,n-23658
p-566823,Achraf Dari,c-3911,"May 6, 1999",24,188,"Jul 29, 2022","Jun 30, 2026",Defender - Centre-Back,right,Amc sport paris,2500000.0,n-3575
p-170544,Christophe Herelle,c-3911,"Aug 22, 1992",30,Martinique,"Jun 30, 2024",,Defender - Centre-Back,right,Stade Brestois 29,2500000.0,n-19758
p-862972,Josue Escartin,c-3911,"Mar 21, 2003",20,France,"Aug 9, 2022","Jun 30, 2025",Defender - Centre-Back,right,ISF SPORTS,250000.0,n-25250
p-344864,Jean Kevin Duverne,c-3911,"Jul 12, 1997",25,France,"Sep 2, 2019","Jun 30, 2023",Defender - Left-Back,right,Concept Sport Agency,4000000.0,n-23658
p-805908,Bradley Locko,c-3911,"May 6, 2002",21,180,"Jan 31, 2023","Jun 30, 2023",Defender - Left-Back,left,Victor Aupetit,3000000.0,n-23658
p-174196,Kenny Lala,c-3911,"Oct 3, 1991",31,France,"Jan 1, 2023",-,Defender - Right-Back,right,W.Egal O.S.F.M.,1500000.0,n-23658
p-379168,Noah Fadiga,c-3911,"Dec 3, 1999",23,Senegal,"Jul 1, 2022","Jun 30, 2026",Defender - Right-Back,both,Zénon Melon,1000000.0,n-3499
p-377393,Pierre Lees Melou,c-3911,"May 25, 1993",30,France,"Jul 23, 2022","Jun 30, 2025",midfield - Defensive Midfield,right,Relatives,4000000.0,n-3499
p-138055,Haris Belkebla,c-3911,"Jan 28, 1994",29,Algeria,"Jul 1, 2018","Jun 30, 2023",midfield - Central Midfield,right,no agent,3000000.0,n-3614
p-324795,Mahdi Camara,c-3911,"Jun 30, 1998",24,France,"Aug 26, 2022","Jun 30, 2023",midfield - Central Midfield,right,TTMA,3000000.0,n-10844
p-474662,Hugo Magnetti,c-3911,"May 30, 1998",24,France,"Jul 1, 2018","Jun 30, 2026",midfield - Central Midfield,right,USM GROUP,1800000.0,n-10844
p-659518,Felix Lemarechal,c-3911,"Aug 7, 2003",19,France,"Jan 31, 2023","Jun 30, 2023",midfield - Central Midfield,right,2SAgency,700000.0,n-10831
p-353399,Romain Del Castillo,c-3911,"Mar 29, 1996",27,France,"Aug 31, 2021","Jun 30, 2024",midfield - Right Midfield,left,score agencies,3000000.0,n-9323
p-424072,Mathias Pereira Lage,c-3911,"Nov 30, 1996",26,France,"Jul 1, 2022","Jun 30, 2025",midfield - Right Midfield,right,NexSt11,2500000.0,n-16374
p-737781,Jeremy Le Douaron,c-3911,"Apr 21, 1998",25,France,"Jul 1, 2020","Jun 30, 2026",Attack - Left Winger,left,Kemari,3000000.0,n-16374
p-229006,Franck Honorat,c-3911,"Aug 11, 1996",26,France,"Jul 1, 2020","Jun 30, 2025",Attack - Right Winger,right,Gol International,9000000.0,n-23101
p-281319,Alberth Elis,c-3911,"Feb 12, 1996",27,185,"Jan 30, 2023","Jun 30, 2023",Attack - Right Winger,right,Futbol Consultants ...,3500000.0,n-3590
p-466602,Karamoko Dembele,c-3911,"Feb 22, 2003",20,167,"Jul 5, 2022","Jun 30, 2026",Attack - Right Winger,left,Relatives,500000.0,n-31269
p-855056,Tairyk Arconte,c-3911,"Nov 12, 2003",19,France,"Jul 5, 2022","Jun 30, 2026",Attack - Right Winger,Stade Brestois 29,"Sep 1, 2022",400000.0,n-23101
p-238639,Steve Mounie,c-3911,"Sep 29, 1994",28,190,"Sep 9, 2020","Jun 30, 2024",Attack - Centre-Forward,right,Soccermax,6000000.0,n-3955
p-45121,Loic Remy,c-3911,"Jan 2, 1987",36,185,"Feb 1, 2023","Jun 30, 2023",Attack - Centre-Forward,right,Relatives,150000.0,n-3377
p-318507,Paul Bernardoni,c-3911,"Apr 18, 1997",26,France,"Jun 30, 2024",Uhlsport,Goalkeeper,left,Angers SCO,3000000.0,n-40468
p-418651,Yahia Fofana,c-3911,"Aug 21, 2000",22,France,"Jul 1, 2022","Jun 30, 2026",Goalkeeper,right,AIS SPORT SERVICE,2500000.0,n-9323
p-548347,Melvin Zinga,c-3911,"Mar 16, 2002",21,France,"Jul 1, 2022","Jun 30, 2023",Goalkeeper,left,MY ELEVEN CONSULTING,100000.0,n-23658
p-920218,Theo Borne,c-3911,"Jul 15, 2002",20,Goalkeeper,"Jun 30, 2023","Jun 17, 2022",right,Tallas Sport ...,Angers SCO,100000.0,n-23658
p-198709,Cedric Hountondji,c-3911,"Jan 19, 1994",29,Benin,"Jul 18, 2022","Jun 30, 2026",Defender - Centre-Back,right,One Team Management,3000000.0,n-3955
p-179806,Miha Blazic,c-1420,"May 8, 1993",30,185,"Jul 1, 2022","Jun 30, 2025",Defender - Centre-Back,right,FSB – ...,2000000.0,n-3588
p-804711,Ousmane Camara,c-1420,"Mar 6, 2003",20,France,"Jun 30, 2026",,Defender - Centre-Back,right,Angers SCO,2000000.0,n-23658
p-296356,Souleyman Doumbia,c-1420,"Sep 24, 1996",26,Cote d'Ivoire,"Jul 8, 2020","Jun 30, 2023",Defender - Left-Back,left,Qigsports,3000000.0,n-3591
p-126656,Faouzi Ghoulam,c-1420,"Feb 1, 1991",32,184,"Jan 31, 2023","Jun 30, 2023",Defender - Left-Back,left,Gestifute,1000000.0,n-3614
p-477834,Ilyes Chetti,c-1420,"Jan 22, 1995",28,176,"Jul 19, 2022","Jun 30, 2026",Defender - Left-Back,left,Pro Foot Consulting,500000.0,n-3614
p-406008,Yan Valery,c-1420,"Feb 22, 1999",24,Tunisia,"Sep 1, 2022","Jun 30, 2026",Defender - Right-Back,right,CAA Base Ltd,2500000.0,n-3670
p-422986,Halid Sabanovic,c-1420,"Aug 22, 1999",23,182,"Jul 1, 2022","Jun 30, 2025",Defender - Right-Back,right,FENOMENOW,800000.0,n-11941
p-62351,Abdoulaye Bamba,c-1420,"Apr 25, 1990",33,Cote d'Ivoire,"Jan 1, 2017","Jun 30, 2023",Defender - Right-Back,right,AMS CONSULTING,400000.0,n-3591
p-807687,Ali Kalla,c-1420,"Apr 23, 1998",25,France,"Jun 30, 2023",club option 2 years,Defender - Right-Back,left,Angers SCO,100000.0,n-3591
p-395234,Batista Mendy,c-1420,"Jan 12, 2000",23,France,"Jul 19, 2021","Jun 30, 2024",midfield - Defensive Midfield,right,Kelyxane Sport ...,3000000.0,n-23101
p-650104,Zinedine Ould Khaled,c-1420,"Jan 14, 2000",23,France,"Jun 30, 2025","Aug 30, 2022",midfield - Defensive Midfield,right,Angers SCO,250000.0,n-23101
p-245537,Nabil Bentaleb,c-1420,"Nov 24, 1994",28,187,"Jun 30, 2025",,midfield - Central Midfield,left,Angers SCO,7000000.0,n-3614
p-807688,Yassin Belkhdim,c-1420,"Feb 14, 2002",21,Morocco,"Jul 1, 2022","Jun 30, 2025",midfield - Central Midfield,right,4 THE PLAYER ...,100000.0,n-34903
p-214532,Pierrick Capelle,c-1420,"Apr 15, 1987",36,France,"Jul 1, 2015","Jun 30, 2023",midfield - Left Midfield,left,FS Management,300000.0,n-34903
p-592979,Himad Abdelli,c-1420,"Nov 17, 1999",23,France,"Jul 1, 2022","Jun 30, 2026",midfield - Attacking Midfield,left,CNS,1200000.0,n-34903
p-680447,Waniss Taibi,c-1420,"Mar 7, 2002",21,France,"Jul 1, 2021","Jun 30, 2025",midfield - Attacking Midfield,both,BS Group - BS Law,500000.0,n-23658
p-939964,Jean Matteo Bahoya,c-16672,"May 7, 2005",18,180,"Jul 1, 2022","Jun 30, 2025",midfield - Attacking Midfield,right,Concept Sport Agency,100000.0,n-25250
p-425400,Farid El Melali,c-16672,"Jul 13, 1997",25,Algeria,"Jun 30, 2023",,Attack - Left Winger,both,Angers SCO,700000.0,n-3614
p-460660,Jason Mbock,c-16672,"Nov 1, 1999",23,179,"Jun 30, 2023",Angers SCO B,Attack - Left Winger,right,Angers SCO,200000.0,n-3614
p-776798,Abdallah Sima,c-1420,"Jun 17, 2001",21,188,"Jul 13, 2022","Jun 30, 2023",Attack - Right Winger,right,PSM,7000000.0,n-3499
p-290593,Sada Thioub,c-1420,"Jun 1, 1995",27,Senegal,"Jul 23, 2019","Jun 30, 2023",Attack - Right Winger,right,W.Egal O.S.F.M.,1500000.0,n-3499
p-490417,Ibrahima Niane,c-1420,"Mar 11, 1999",24,Senegal,"Jan 31, 2023","Jun 30, 2023",Attack - Centre-Forward,right,World Elites,3500000.0,n-37497
p-203507,Adrien Hunou,c-1420,"Jan 19, 1994",29,France,"Jun 30, 2025",,Attack - Centre-Forward,right,Angers SCO,2800000.0,n-23658
p-980576,Amine Salama,c-1420,"Jul 18, 2000",22,France,"Jul 1, 2022","Jun 30, 2026",Attack - Centre-Forward,right,AIS SPORT SERVICE,1800000.0,n-23658
p-126552,Lois Diony,c-1420,"Dec 20, 1992",30,France,"Sep 10, 2020","Jun 30, 2023",Attack - Centre-Forward,right,LB SPORT & ...,1000000.0,n-23658
p-484994,Ulrick Eneme Ella,c-1420,"May 22, 2001",22,184,"Jul 1, 2022","Jun 30, 2025",Attack - Centre-Forward,right,Cracksman,250000.0,n-5704
p-303657,Ionut Radu,c-290,"May 28, 1997",25,188,"Jan 25, 2023","Jun 30, 2023",Goalkeeper,right,Oscar Damiani,3500000.0,n-3447
p-170911,Donovan Leon,c-290,"Nov 3, 1992",30,French Guiana,"Jul 1, 2020","Jun 30, 2025",Goalkeeper,right,management 360,600000.0,n-19753
p-695422,Theo De Percin,c-290,"Feb 2, 2001",22,Martinique,"Mar 17, 2021","Jun 30, 2024",Goalkeeper,right,no agent,150000.0,n-19758
p-563140,Vincenzo Cozzella,c-290,"Dec 21, 2001",21,Italy,"Mar 17, 2021","Jun 30, 2024",Goalkeeper,AJ Auxerre,"Jan 18, 2023",100000.0,n-19758
p-708678,Isaak Toure,c-290,"Mar 28, 2003",20,206,"Jan 3, 2023","Jun 30, 2023",Defender - Centre-Back,left,ND SPORTS MANAGEMENT,5000000.0,n-23658
p-149928,Jubal,c-290,"Aug 29, 1993",29,190,"Sep 3, 2020","Jun 30, 2025",Defender - Centre-Back,right,Elenko Sports Ltda.,2000000.0,n-7658
p-238716,Theo Pellenard,c-290,"Mar 4, 1994",29,France,"Jul 1, 2021","Jun 30, 2024",Defender - Centre-Back,left,CH Conseil et ...,1200000.0,n-23658
p-134277,Julian Jeanvier,c-290,"Mar 31, 1992",31,183,"Aug 2, 2022","Jun 30, 2023",Defender - Centre-Back,right,Carrierefoot,800000.0,n-3856
p-184575,Denys Bain,c-290,"Jul 2, 1993",29,France,"Jun 30, 2023",Option for a further year,Defender - Centre-Back,both,AJ Auxerre,800000.0,n-3856
p-397171,Gideon Mensah,c-290,"Jul 18, 1998",24,Ghana,"Aug 13, 2022","Jun 30, 2025",Defender - Left-Back,left,HC,2000000.0,n-3441
p-229012,Kenji Van Boto,c-290,"Mar 7, 1996",27,Madagascar,"Jul 1, 2014","Jun 30, 2024",Defender - Left-Back,left,Wasserman,500000.0,n-14635
p-327863,Akim Zedadka,c-290,"May 30, 1995",27,Algeria,"Dec 9, 2022","Jun 30, 2023",Defender - Right-Back,right,LF360,2500000.0,n-3614
p-395695,Elisha Owusu,c-290,"Nov 7, 1997",25,Ghana,"Jan 16, 2023","Jun 30, 2025",midfield - Defensive Midfield,right,MASALA FOOTBALL ...,2500000.0,n-3441
p-229853,Birama Toure,c-290,"Jun 6, 1992",30,Mali,"Jul 17, 2017","Jun 30, 2023",midfield - Defensive Midfield,right,Relatives,1500000.0,n-3674
p-104124,Michail Antonio,c-379,"Mar 28, 1990",33,180,"Sep 1, 2015","Jun 30, 2024",Attack - Centre-Forward,right,Unique Sports Group,9000000.0,n-3671
p-203026,Danny Ward,c-1003,"Jun 22, 1993",29,191,"Jul 20, 2018","Jun 30, 2025",Goalkeeper,right,CAA Stellar,8000000.0,n-3864
p-260841,Daniel Iversen,c-1003,"Jul 19, 1997",25,191,"Jun 30, 2025",Uhlsport,Goalkeeper,First Touch,Leicester City,2000000.0,n-3436
p-33754,Alex Smithies,c-1003,"Mar 5, 1990",33,189,"Aug 12, 2022","Jun 30, 2024",Goalkeeper,right,World in Motion,600000.0,n-9565
p-292808,Wout Faes,c-1003,"Apr 3, 1998",25,Belgium,"Sep 1, 2022","Jun 30, 2027",Defender - Centre-Back,right,Claes Agency,20000000.0,n-3382
p-320141,Caglar Soyuncu,c-1003,"May 23, 1996",27,185,"Aug 9, 2018","Jun 30, 2023",Defender - Centre-Back,right,Wasserman,15000000.0,n-3381
p-298091,Harry Souttar,c-1003,"Oct 22, 1998",24,198,"Jan 31, 2023","Jun 30, 2028",Defender - Centre-Back,right,FullNinety,15000000.0,n-3433
p-214056,Daniel Amartey,c-1003,"Dec 21, 1994",28,Ghana,"Jan 22, 2016","Jun 30, 2023",Defender - Centre-Back,right,Gol International,15000000.0,n-3441
