player_id,season_id,origin_club_id,destination_club_id,market_value,fee
p-57515,2009.0,c-1085,c-720,600000.0,16200000.0
p-57515,2008.0,c-1397,c-1085,400000.0,300000.0
p-57515,2007.0,c-12753,c-1397,,
p-37397,2022.0,c-1091,c-2784,450000.0,
p-37397,2016.0,c-405,c-1091,700000.0,
p-37397,2016.0,c-367,c-405,700000.0,
p-37397,2016.0,c-405,c-367,750000.0,
p-37397,2015.0,c-993,c-405,800000.0,800000.0
p-37397,2015.0,c-1025,c-993,800000.0,500000.0
p-37397,2015.0,c-993,c-1025,800000.0,
p-37397,2014.0,c-1025,c-993,400000.0,
p-37397,2013.0,c-276,c-1025,500000.0,
p-37397,2012.0,c-1025,c-276,1000000.0,
p-37397,2011.0,c-3037,c-1025,1300000.0,1550000.0
p-37397,2010.0,c-368,c-3037,1200000.0,
p-37397,2010.0,c-630,c-368,1200000.0,
p-37397,2009.0,c-368,c-630,2800000.0,
p-37397,2007.0,c-8519,c-368,900000.0,500000.0
p-37397,2005.0,c-12319,c-8519,,
p-197791,2021.0,c-11177,c-677,400000.0,
p-197791,2021.0,c-677,c-11177,400000.0,
p-197791,2019.0,c-3688,c-677,500000.0,
p-197791,2019.0,c-677,c-3688,750000.0,
p-197791,2019.0,c-3688,c-677,750000.0,
p-197791,2019.0,c-677,c-3688,750000.0,
p-197791,2018.0,c-3688,c-677,250000.0,
p-197791,2016.0,c-405,c-3688,250000.0,
p-197791,2016.0,c-3716,c-405,250000.0,
p-197791,2015.0,c-405,c-3716,250000.0,
p-197791,2015.0,c-2805,c-405,250000.0,
p-197791,2015.0,c-405,c-2805,250000.0,
p-197791,2015.0,c-1074,c-405,,
p-197791,2015.0,c-405,c-1074,,
p-197791,2015.0,c-1074,c-405,,
p-197791,2014.0,c-405,c-1074,,
p-197791,2014.0,c-12124,c-405,,
p-197791,2011.0,c-6933,c-12124,,
p-197791,2010.0,c-14619,c-6933,,
p-265132,2020.0,c-515,c-14796,100000.0,
p-265132,2019.0,c-1189,c-515,100000.0,
p-265132,2018.0,c-12124,c-1189,100000.0,
p-265132,2017.0,c-3684,c-12124,100000.0,
p-265132,2017.0,c-12124,c-3684,100000.0,
p-265132,2017.0,c-1027,c-12124,100000.0,
p-265132,2017.0,c-12124,c-1027,100000.0,
p-265132,2017.0,c-899,c-12124,100000.0,
p-265132,2016.0,c-12124,c-899,,
p-265132,2015.0,c-1195,c-12124,,
p-265132,2015.0,c-12124,c-1195,,
p-265132,2014.0,c-6933,c-12124,,
p-265132,2012.0,c-15288,c-6933,,
p-282820,2023.0,c-7119,c-2420,350000.0,
p-282820,2022.0,c-2420,c-7119,350000.0,
p-282820,2022.0,c-982,c-2420,350000.0,
p-282820,2021.0,c-2420,c-982,800000.0,
p-282820,2020.0,c-12124,c-2420,200000.0,
p-282820,2019.0,c-1283,c-12124,200000.0,
p-282820,2018.0,c-12124,c-1283,,
p-282820,2018.0,c-1034,c-12124,,
p-282820,2018.0,c-12124,c-1034,,
p-282820,2017.0,c-3371,c-12124,,
p-282820,2016.0,c-12124,c-3371,,
p-282820,2015.0,c-6933,c-12124,,
p-282820,2013.0,c-53183,c-6933,,
p-319817,2022.0,c-77101,c-34694,150000.0,
p-319817,2021.0,c-515,c-77101,150000.0,
p-319817,2021.0,c-1072,c-515,150000.0,
p-319817,2019.0,c-515,c-1072,100000.0,
p-319817,2019.0,c-2454,c-515,100000.0,
p-319817,2017.0,c-12124,c-2454,,
p-319817,2017.0,c-2454,c-12124,,
p-319817,2016.0,c-12124,c-2454,,
p-319817,2015.0,c-6893,c-12124,,
p-241229,2023.0,c-3709,c-244,3000000.0,
p-241229,2022.0,c-244,c-3709,6000000.0,
p-241229,2022.0,c-417,c-244,6000000.0,
p-241229,2022.0,c-244,c-417,7000000.0,
p-241229,2018.0,c-405,c-244,16000000.0,10000000.0
p-241229,2018.0,c-244,c-405,16000000.0,
p-241229,2017.0,c-405,c-244,10000000.0,
p-241229,2015.0,c-417,c-405,4000000.0,2000000.0
p-241229,2013.0,c-8158,c-417,,11000000.0
p-241229,2012.0,c-12763,c-8158,,
p-3548,2016.0,c-603,c-123,,
p-3548,2016.0,c-515,c-603,1500000.0,
p-3548,2016.0,c-405,c-515,1500000.0,
p-3548,2014.0,c-931,c-405,2500000.0,750000.0
p-3548,2012.0,c-289,c-931,5000000.0,2500000.0
p-3548,2007.0,c-985,c-289,5000000.0,8200000.0
p-3548,2005.0,c-984,c-985,500000.0,
p-3548,2005.0,c-985,c-984,500000.0,
p-3548,2001.0,c-9955,c-985,,
p-90964,2023.0,c-1071,c-515,400000.0,
p-90964,2021.0,c-603,c-1071,1500000.0,
p-90964,2016.0,c-405,c-603,1500000.0,
p-90964,2016.0,c-1035,c-405,1500000.0,
p-90964,2016.0,c-405,c-1035,1500000.0,
p-90964,2016.0,c-989,c-405,1500000.0,
p-90964,2015.0,c-405,c-989,1500000.0,
p-90964,2015.0,c-1237,c-405,1500000.0,
p-90964,2014.0,c-405,c-1237,1500000.0,
p-90964,2012.0,c-641,c-405,1250000.0,3150000.0
p-90964,2008.0,c-6924,c-641,,
p-32617,2019.0,c-405,c-123,,
p-32617,2015.0,c-281,c-405,5500000.0,
p-32617,2015.0,c-430,c-281,7500000.0,
p-32617,2014.0,c-281,c-430,9000000.0,
p-32617,2006.0,c-6930,c-281,200000.0,1000000.0
p-32617,2004.0,c-50678,c-6930,,
p-32617,2001.0,c-65515,c-50678,,
p-9619,2020.0,c-515,c-123,,
p-9619,2019.0,c-405,c-515,1000000.0,
p-9619,2014.0,c-355,c-405,1500000.0,
p-9619,2014.0,c-405,c-355,1500000.0,
p-9619,2013.0,c-237,c-405,2000000.0,
p-9619,2013.0,c-405,c-237,4000000.0,
p-9619,2013.0,c-703,c-405,6000000.0,
p-9619,2012.0,c-405,c-703,6000000.0,
p-9619,2011.0,c-148,c-405,7500000.0,4500000.0
p-9619,2010.0,c-289,c-148,5500000.0,
p-9619,2010.0,c-148,c-289,5500000.0,
p-9619,2008.0,c-124,c-148,8000000.0,13000000.0
p-9619,2003.0,c-7112,c-124,,
p-9619,2002.0,c-67281,c-7112,,
p-164771,2022.0,c-12,c-244,17000000.0,11000000.0
p-164771,2020.0,c-430,c-12,24000000.0,17500000.0
p-164771,2020.0,c-12,c-430,24000000.0,
p-164771,2019.0,c-430,c-12,20000000.0,
p-164771,2017.0,c-405,c-430,9000000.0,1000000.0
p-164771,2017.0,c-618,c-405,9000000.0,7000000.0
p-164771,2016.0,c-405,c-618,8000000.0,
p-164771,2015.0,c-995,c-405,8000000.0,
p-164771,2011.0,c-10850,c-995,,10000000.0
p-164771,2010.0,c-10851,c-10850,,
p-164771,2009.0,c-69157,c-10851,,
p-164771,2008.0,c-85572,c-69157,,
p-51226,2023.0,c-11648,c-1775,300000.0,
p-51226,2021.0,c-515,c-11648,300000.0,
p-51226,2021.0,c-1010,c-515,300000.0,
p-51226,2021.0,c-515,c-1010,700000.0,
p-51226,2020.0,c-379,c-515,1200000.0,
p-51226,2018.0,c-430,c-379,1500000.0,
p-51226,2018.0,c-714,c-430,2000000.0,
p-51226,2018.0,c-430,c-714,2500000.0,
p-51226,2017.0,c-405,c-430,3000000.0,200000.0
p-51226,2017.0,c-430,c-405,3000000.0,3000000.0
p-51226,2016.0,c-405,c-430,5000000.0,
p-51226,2014.0,c-1531,c-405,4000000.0,
p-51226,2013.0,c-18720,c-1531,3000000.0,6000000.0
p-51226,2013.0,c-1423,c-18720,3000000.0,1580000.0
p-51226,2012.0,c-18720,c-1423,3000000.0,
p-51226,2012.0,c-1423,c-18720,3000000.0,
p-51226,2007.0,c-2419,c-1423,,
p-51226,2005.0,c-1306,c-2419,,1200000.0
p-51226,2003.0,c-15444,c-1306,,
p-91317,2023.0,c-1132,c-78435,1000000.0,
p-91317,2017.0,c-405,c-1132,4000000.0,5800000.0
p-91317,2012.0,c-1042,c-405,,2500000.0
p-91317,2008.0,c-12869,c-1042,,
p-91317,2008.0,c-1042,c-12869,,
p-91317,2008.0,c-12804,c-1042,,
p-251289,2023.0,c-1150,c-515,200000.0,
p-251289,2023.0,c-515,c-1150,400000.0,
p-251289,2022.0,c-352,c-515,400000.0,
p-251289,2019.0,c-515,c-352,500000.0,
p-251289,2019.0,c-405,c-515,500000.0,
p-251289,2019.0,c-1078,c-405,500000.0,
p-251289,2018.0,c-405,c-1078,500000.0,
p-251289,2016.0,c-12124,c-405,,
p-251289,2014.0,c-6933,c-12124,,
p-126665,2022.0,c-583,c-29,12000000.0,4000000.0
p-126665,2019.0,c-29,c-583,25000000.0,30000000.0
p-126665,2016.0,c-405,c-29,9000000.0,8500000.0
p-126665,2015.0,c-1082,c-405,7500000.0,9000000.0
p-126665,2010.0,c-12765,c-1082,,
p-126665,2008.0,c-28578,c-12765,,
p-126014,2022.0,c-515,c-1010,1200000.0,
p-126014,2022.0,c-603,c-515,1800000.0,
p-126014,2019.0,c-1032,c-603,2000000.0,3450000.0
p-126014,2017.0,c-405,c-1032,3000000.0,1500000.0
p-126014,2013.0,c-202,c-405,1250000.0,1400000.0
p-126014,2009.0,c-7461,c-202,,
p-126014,2008.0,c-52451,c-7461,,
p-126014,2006.0,c-32795,c-52451,,
p-126014,2002.0,c-73052,c-32795,,
p-110861,2019.0,c-405,c-337,2000000.0,
p-110861,2019.0,c-337,c-405,2000000.0,
p-110861,2018.0,c-405,c-337,1500000.0,
p-110861,2018.0,c-349,c-405,1500000.0,
p-110861,2017.0,c-405,c-349,2000000.0,
p-110861,2016.0,c-703,c-405,2000000.0,
p-110861,2016.0,c-405,c-703,2000000.0,
p-110861,2015.0,c-703,c-405,1000000.0,
p-110861,2015.0,c-405,c-703,1000000.0,
p-110861,2014.0,c-1237,c-405,1000000.0,
p-110861,2014.0,c-405,c-1237,1000000.0,
p-110861,2014.0,c-1035,c-405,1500000.0,
p-110861,2014.0,c-405,c-1035,1500000.0,
p-110861,2011.0,c-990,c-405,,
p-110861,2011.0,c-405,c-990,,
p-110861,2011.0,c-6933,c-405,,
p-243690,2022.0,c-515,c-9837,150000.0,
p-243690,2022.0,c-9614,c-515,150000.0,
p-243690,2018.0,c-3371,c-9614,,
p-243690,2017.0,c-12124,c-3371,,
p-243690,2016.0,c-2805,c-12124,,
p-243690,2016.0,c-12124,c-2805,,
p-243690,2013.0,c-6933,c-12124,,
p-243690,2012.0,c-14656,c-6933,,
p-127987,2019.0,c-897,c-626,1000000.0,1500000.0
p-127987,2018.0,c-405,c-897,1000000.0,1750000.0
p-127987,2018.0,c-897,c-405,1000000.0,
p-127987,2016.0,c-405,c-897,4000000.0,
p-127987,2015.0,c-1049,c-405,6000000.0,4200000.0
p-127987,2014.0,c-6182,c-1049,3000000.0,
p-127987,2014.0,c-1531,c-6182,3000000.0,
p-127987,2013.0,c-6182,c-1531,1500000.0,
p-127987,2013.0,c-1531,c-6182,1500000.0,
p-127987,2012.0,c-6182,c-1531,,
p-127987,2010.0,c-10200,c-6182,,
p-3876,2018.0,c-23565,c-123,,
p-3876,2016.0,c-990,c-23565,1000000.0,
p-3876,2016.0,c-405,c-990,1000000.0,
p-3876,2016.0,c-990,c-405,1000000.0,
p-3876,2015.0,c-405,c-990,1000000.0,
p-3876,2014.0,c-379,c-405,2500000.0,
p-3876,2013.0,c-31,c-379,7500000.0,
p-3876,2012.0,c-1082,c-31,7500000.0,
p-3876,2011.0,c-31,c-1082,8000000.0,
p-3876,2010.0,c-631,c-31,21000000.0,
p-3876,2003.0,c-379,c-631,,9900000.0
p-3876,1998.0,c-9955,c-379,,
p-203460,2021.0,c-405,c-281,65000000.0,117500000.0
p-203460,2014.0,c-1045,c-405,250000.0,
p-203460,2013.0,c-405,c-1045,150000.0,
p-203460,2013.0,c-12124,c-405,,
p-203460,2012.0,c-6933,c-12124,,
p-203460,2010.0,c-53183,c-6933,,
p-31552,2022.0,c-515,c-2455,350000.0,
p-31552,2022.0,c-466,c-515,600000.0,
p-31552,2020.0,c-371,c-466,4000000.0,
p-31552,2016.0,c-405,c-371,3500000.0,4100000.0
p-31552,2015.0,c-281,c-405,3500000.0,3500000.0
p-31552,2015.0,c-405,c-281,3000000.0,
p-31552,2015.0,c-281,c-405,4000000.0,
p-31552,2014.0,c-984,c-281,6000000.0,
p-31552,2013.0,c-281,c-984,7500000.0,
p-31552,2012.0,c-2288,c-281,8000000.0,2300000.0
p-31552,2010.0,c-631,c-2288,1500000.0,7800000.0
p-31552,2010.0,c-1071,c-631,1500000.0,600000.0
p-31552,2009.0,c-631,c-1071,1000000.0,
p-31552,2009.0,c-337,c-631,1000000.0,
p-31552,2009.0,c-631,c-337,800000.0,
p-31552,2008.0,c-873,c-631,800000.0,
p-31552,2008.0,c-631,c-873,800000.0,
p-31552,2008.0,c-358,c-631,800000.0,
p-31552,2008.0,c-631,c-358,800000.0,
p-31552,2007.0,c-1039,c-631,300000.0,
p-31552,2007.0,c-631,c-1039,300000.0,
p-31552,2007.0,c-6918,c-631,50000.0,
p-31552,2007.0,c-2262,c-6918,50000.0,
p-31552,2007.0,c-6918,c-2262,50000.0,
p-31552,2005.0,c-14651,c-6918,50000.0,
p-31552,2004.0,c-53301,c-14651,,300000.0
p-309841,2023.0,c-540,c-515,750000.0,
p-309841,2021.0,c-1035,c-540,800000.0,
p-309841,2021.0,c-515,c-1035,1200000.0,
p-309841,2020.0,c-405,c-515,1800000.0,
p-309841,2020.0,c-358,c-405,1800000.0,
p-309841,2020.0,c-405,c-358,2000000.0,
p-309841,2020.0,c-466,c-405,2000000.0,
p-309841,2019.0,c-405,c-466,2000000.0,
p-309841,2019.0,c-1020,c-405,1000000.0,
p-309841,2018.0,c-405,c-1020,1000000.0,
p-309841,2016.0,c-12124,c-405,,
p-309841,2015.0,c-6933,c-12124,,
p-309841,2014.0,c-53183,c-6933,,
p-204103,2022.0,c-131,c-543,20000000.0,
p-204103,2022.0,c-543,c-131,28000000.0,
p-204103,2018.0,c-641,c-543,8000000.0,20000000.0
p-204103,2016.0,c-405,c-641,8000000.0,8250000.0
p-204103,2015.0,c-2464,c-405,5000000.0,10000000.0
p-204103,2013.0,c-2470,c-2464,200000.0,
p-204103,2012.0,c-14321,c-2470,,
p-204103,2011.0,c-70295,c-14321,,
p-22165,2016.0,c-405,c-123,1000000.0,
p-22165,2011.0,c-1071,c-405,9000000.0,10800000.0
p-22165,2009.0,c-762,c-1071,7000000.0,6400000.0
p-22165,2004.0,c-738,c-762,,1000000.0
p-22165,2003.0,c-15439,c-738,,
p-282821,2021.0,c-1074,c-358,,
p-282821,2019.0,c-12124,c-1074,,
p-282821,2019.0,c-899,c-12124,,
p-282821,2019.0,c-12124,c-899,,
p-282821,2016.0,c-6933,c-12124,,
p-108354,2019.0,c-2288,c-873,8000000.0,2800000.0
p-108354,2019.0,c-873,c-2288,8000000.0,
p-108354,2018.0,c-2288,c-873,8000000.0,
p-108354,2017.0,c-405,c-2288,7500000.0,5800000.0
p-108354,2015.0,c-1158,c-405,6000000.0,12000000.0
p-108354,2014.0,c-244,c-1158,3000000.0,4000000.0
p-108354,2014.0,c-750,c-244,3000000.0,
p-108354,2014.0,c-244,c-750,5000000.0,
p-108354,2009.0,c-8524,c-244,,
p-108354,2008.0,c-8058,c-8524,,
p-39908,2022.0,c-1076,c-515,200000.0,
p-39908,2021.0,c-6418,c-1076,500000.0,
p-39908,2021.0,c-7006,c-6418,500000.0,
p-39908,2020.0,c-515,c-7006,500000.0,
p-39908,2020.0,c-641,c-515,800000.0,
p-39908,2017.0,c-405,c-641,7000000.0,7100000.0
p-39908,2015.0,c-164,c-405,3500000.0,8500000.0
p-39908,2014.0,c-603,c-164,1000000.0,240000.0
p-39908,2014.0,c-164,c-603,1000000.0,
p-39908,2013.0,c-603,c-164,1000000.0,
p-39908,2011.0,c-347,c-603,250000.0,
p-39908,2010.0,c-895,c-347,250000.0,
p-39908,2009.0,c-347,c-895,250000.0,
p-39908,2007.0,c-8179,c-347,100000.0,
p-37148,2018.0,c-405,c-123,1000000.0,
p-37148,2005.0,c-1035,c-405,,
p-37148,2005.0,c-405,c-1035,,
p-37148,2005.0,c-1010,c-405,,
p-37148,2005.0,c-405,c-1010,,
p-37148,2005.0,c-6933,c-405,,
p-37148,2003.0,c-53183,c-6933,,
p-63824,2023.0,c-5544,c-5545,350000.0,
p-63824,2022.0,c-37169,c-5544,500000.0,
p-63824,2021.0,c-197,c-37169,750000.0,
p-63824,2019.0,c-697,c-197,750000.0,
p-63824,2019.0,c-1210,c-697,300000.0,
p-63824,2018.0,c-332,c-1210,350000.0,
p-63824,2017.0,c-405,c-332,700000.0,
p-63824,2013.0,c-398,c-405,3800000.0,6500000.0
p-63824,2010.0,c-19,c-398,800000.0,
p-63824,2009.0,c-398,c-19,300000.0,
p-63824,2008.0,c-479,c-398,,1200000.0
p-63824,2007.0,c-15788,c-479,,
p-183299,2022.0,c-984,c-603,6000000.0,
p-183299,2020.0,c-350,c-984,5500000.0,
p-183299,2020.0,c-984,c-350,5500000.0,
p-183299,2020.0,c-350,c-984,7000000.0,
p-183299,2019.0,c-466,c-350,4500000.0,7800000.0
p-183299,2016.0,c-405,c-466,500000.0,
p-183299,2016.0,c-466,c-405,500000.0,
p-183299,2016.0,c-405,c-466,500000.0,
p-183299,2016.0,c-698,c-405,500000.0,
p-183299,2015.0,c-405,c-698,500000.0,
p-183299,2015.0,c-466,c-405,250000.0,
p-183299,2015.0,c-405,c-466,250000.0,
p-183299,2014.0,c-466,c-405,250000.0,
p-183299,2014.0,c-405,c-466,250000.0,
p-183299,2014.0,c-12124,c-405,250000.0,
p-183299,2013.0,c-6933,c-12124,,
p-314237,2022.0,c-45457,c-352,200000.0,
p-314237,2020.0,c-405,c-45457,900000.0,
p-314237,2020.0,c-22,c-405,900000.0,
p-314237,2020.0,c-405,c-22,1000000.0,
p-314237,2020.0,c-1074,c-405,1000000.0,
p-314237,2019.0,c-405,c-1074,1000000.0,
p-314237,2019.0,c-986,c-405,1000000.0,
p-314237,2019.0,c-405,c-986,1000000.0,
p-314237,2018.0,c-12124,c-405,,
p-314237,2016.0,c-6933,c-12124,,
p-412660,2023.0,c-1010,c-405,3000000.0,
p-412660,2022.0,c-405,c-1010,2500000.0,
p-412660,2022.0,c-703,c-405,2500000.0,
p-412660,2022.0,c-405,c-703,3000000.0,
p-412660,2017.0,c-12124,c-405,,
p-412660,2016.0,c-6933,c-12124,,
p-412660,2015.0,c-30127,c-6933,,
p-412660,2015.0,c-22629,c-30127,,
p-47659,2021.0,c-833,c-123,250000.0,
p-47659,2020.0,c-703,c-833,800000.0,
p-47659,2020.0,c-829,c-703,800000.0,
p-47659,2020.0,c-703,c-829,1000000.0,
p-47659,2018.0,c-1010,c-703,1500000.0,
p-47659,2018.0,c-703,c-1010,1500000.0,
p-47659,2018.0,c-1010,c-703,1500000.0,
p-47659,2018.0,c-897,c-1010,1500000.0,
p-47659,2017.0,c-1010,c-897,3000000.0,
p-47659,2016.0,c-289,c-1010,6000000.0,
p-47659,2014.0,c-281,c-289,2500000.0,
p-47659,2012.0,c-7074,c-281,3000000.0,3300000.0
p-47659,2012.0,c-281,c-7074,3000000.0,
p-47659,2011.0,c-7074,c-281,3000000.0,
p-47659,2006.0,c-15448,c-7074,,500000.0
p-47659,2006.0,c-13842,c-15448,,
p-33781,2022.0,c-162,c-1158,500000.0,
p-33781,2020.0,c-1032,c-162,1000000.0,
p-33781,2020.0,c-3426,c-1032,1000000.0,
p-33781,2020.0,c-1032,c-3426,1500000.0,
p-33781,2019.0,c-56089,c-1032,1500000.0,
p-33781,2019.0,c-1032,c-56089,2000000.0,
p-33781,2017.0,c-289,c-1032,2500000.0,2300000.0
p-33781,2013.0,c-11,c-289,1000000.0,2400000.0
p-33781,2012.0,c-3008,c-11,750000.0,
p-33781,2012.0,c-11,c-3008,1000000.0,
p-33781,2011.0,c-3008,c-11,1000000.0,
p-33781,2010.0,c-11,c-3008,1000000.0,
p-33781,2006.0,c-349,c-11,500000.0,
p-33781,2006.0,c-11,c-349,500000.0,
p-33781,2005.0,c-11998,c-11,,500000.0
p-130164,2017.0,c-289,c-29,15000000.0,28500000.0
p-130164,2016.0,c-466,c-289,500000.0,
p-130164,2015.0,c-289,c-466,250000.0,
p-130164,2015.0,c-1027,c-289,250000.0,
p-130164,2014.0,c-289,c-1027,250000.0,
p-130164,2014.0,c-1220,c-289,250000.0,
p-130164,2014.0,c-289,c-1220,250000.0,
p-130164,2013.0,c-2963,c-289,150000.0,
p-130164,2013.0,c-289,c-2963,150000.0,
p-130164,2013.0,c-9264,c-289,,
p-130164,2013.0,c-3721,c-9264,,
p-130164,2013.0,c-9264,c-3721,,
p-130164,2012.0,c-12797,c-9264,,
p-130164,2012.0,c-1089,c-12797,,
p-130164,2012.0,c-12797,c-1089,,
p-3562,2016.0,c-289,c-123,250000.0,
p-3562,2016.0,c-515,c-289,,
p-3562,2015.0,c-3008,c-515,,
p-3562,2013.0,c-762,c-3008,,
p-3562,2011.0,c-1237,c-762,1500000.0,
p-3562,2011.0,c-762,c-1237,1500000.0,
p-3562,1998.0,c-1110,c-762,,
p-3562,1997.0,c-762,c-1110,,
p-3562,1997.0,c-2577,c-762,,
p-3562,1997.0,c-762,c-2577,,
p-3562,1997.0,c-1098,c-762,,
p-3562,1997.0,c-762,c-1098,,
p-3562,1996.0,c-3456,c-762,,
p-3562,1996.0,c-762,c-3456,,
p-3562,1995.0,c-1027,c-762,,
p-3562,1995.0,c-762,c-1027,,
p-3562,1993.0,c-1255,c-762,,
p-3562,1992.0,c-45867,c-1255,,
p-240457,2022.0,c-1241,c-2805,500000.0,
p-240457,2020.0,c-10391,c-1241,,
p-240457,2019.0,c-289,c-10391,,
p-240457,2018.0,c-10391,c-289,,
p-240457,2018.0,c-289,c-10391,,
p-240457,2018.0,c-9264,c-289,,
p-240457,2018.0,c-3688,c-9264,,
p-240457,2017.0,c-9264,c-3688,,
p-240457,2015.0,c-12797,c-9264,,
p-240457,2015.0,c-3489,c-12797,,
p-240457,2015.0,c-12797,c-3489,,
p-240457,2013.0,c-15528,c-12797,,
p-57420,2023.0,c-515,c-1164,200000.0,
p-57420,2022.0,c-527,c-515,700000.0,
p-57420,2021.0,c-515,c-527,700000.0,
p-57420,2021.0,c-667,c-515,1200000.0,
p-57420,2019.0,c-289,c-667,3000000.0,1500000.0
p-57420,2019.0,c-667,c-289,3000000.0,
p-57420,2018.0,c-289,c-667,7000000.0,
p-57420,2016.0,c-1158,c-289,2500000.0,6500000.0
p-57420,2010.0,c-1175,c-1158,900000.0,1000000.0
p-57420,2007.0,c-12761,c-1175,,
p-27114,2019.0,c-1010,c-123,1500000.0,
p-27114,2016.0,c-289,c-1010,2500000.0,4000000.0
p-27114,2015.0,c-148,c-289,4500000.0,4300000.0
p-27114,2010.0,c-1020,c-148,5700000.0,5900000.0
p-27114,2008.0,c-148,c-1020,6500000.0,6250000.0
p-27114,2007.0,c-290,c-148,7500000.0,12000000.0
p-27114,2004.0,c-10820,c-290,,
p-102427,2017.0,c-289,c-336,6000000.0,4720000.0
p-102427,2017.0,c-336,c-289,6000000.0,
p-102427,2016.0,c-289,c-336,2500000.0,
p-102427,2015.0,c-31,c-289,2500000.0,250000.0
p-102427,2015.0,c-289,c-31,1500000.0,2800000.0
p-102427,2014.0,c-31,c-289,2500000.0,
p-102427,2014.0,c-866,c-31,2500000.0,
p-102427,2014.0,c-31,c-866,2500000.0,
p-102427,2011.0,c-866,c-31,2500000.0,
p-102427,2009.0,c-16560,c-866,,8000000.0
p-49734,2021.0,c-95,c-123,,
p-49734,2019.0,c-187,c-95,800000.0,
p-49734,2019.0,c-515,c-187,2000000.0,
p-49734,2018.0,c-355,c-515,2000000.0,
p-49734,2018.0,c-515,c-355,2000000.0,
p-49734,2017.0,c-289,c-515,3000000.0,
p-49734,2016.0,c-27,c-289,2000000.0,1000000.0
p-49734,2015.0,c-33,c-27,3000000.0,
p-49734,2014.0,c-27,c-33,4000000.0,
p-49734,2013.0,c-39,c-27,4000000.0,500000.0
p-49734,2009.0,c-5369,c-39,200000.0,
p-49734,2007.0,c-21057,c-5369,,
p-49734,2005.0,c-12016,c-21057,,
p-49734,1999.0,c-42496,c-12016,,
p-87422,2016.0,c-289,c-429,1500000.0,
p-87422,2015.0,c-1421,c-289,1500000.0,
p-87422,2014.0,c-289,c-1421,1500000.0,
p-87422,2013.0,c-1301,c-289,3000000.0,
p-87422,2010.0,c-515,c-1301,500000.0,
p-87422,2010.0,c-605,c-515,500000.0,
p-87422,2008.0,c-8512,c-605,,
p-87422,2007.0,c-12748,c-8512,,
p-3540,2019.0,c-1032,c-123,,
p-3540,2018.0,c-289,c-1032,750000.0,
p-3540,2011.0,c-985,c-289,6500000.0,4500000.0
p-3540,2001.0,c-9251,c-985,,
p-3540,2001.0,c-1096,c-9251,,
p-3540,2001.0,c-9251,c-1096,,
p-3540,2000.0,c-989,c-9251,,
p-3540,2000.0,c-9251,c-989,,
p-3405,2018.0,c-45277,c-123,,
p-3405,2017.0,c-164,c-45277,500000.0,
p-3405,2016.0,c-515,c-164,500000.0,
p-3405,2016.0,c-289,c-515,500000.0,
p-3405,2011.0,c-985,c-289,6000000.0,1500000.0
p-3405,1996.0,c-5242,c-985,,
p-52119,2024.0,c-383,c-141,3200000.0,
p-52119,2023.0,c-141,c-383,3200000.0,
p-52119,2021.0,c-873,c-141,7000000.0,1500000.0
p-52119,2017.0,c-289,c-873,6000000.0,
p-52119,2014.0,c-631,c-289,3500000.0,10500000.0
p-52119,2014.0,c-499,c-631,3500000.0,1900000.0
p-52119,2012.0,c-631,c-499,1500000.0,
p-52119,2012.0,c-1071,c-631,1500000.0,
p-52119,2011.0,c-631,c-1071,1500000.0,
p-52119,2011.0,c-1003,c-631,1000000.0,
p-52119,2011.0,c-631,c-1003,1000000.0,
p-52119,2010.0,c-762,c-631,50000.0,
p-52119,2010.0,c-631,c-762,50000.0,
p-52119,2009.0,c-990,c-631,,
p-52119,2009.0,c-631,c-990,,
p-52119,2009.0,c-6918,c-631,,
p-52119,2007.0,c-39212,c-6918,,
p-52119,2005.0,c-53519,c-39212,,300000.0
p-257968,2020.0,c-2760,c-3031,100000.0,
p-257968,2019.0,c-1191,c-2760,100000.0,
p-257968,2018.0,c-289,c-1191,,
p-257968,2017.0,c-4286,c-289,,
p-257968,2017.0,c-289,c-4286,,
p-257968,2016.0,c-9264,c-289,,
p-257968,2014.0,c-12797,c-9264,,
p-257968,2012.0,c-18241,c-12797,,
p-108878,2022.0,c-358,c-829,600000.0,
p-108878,2019.0,c-515,c-358,1500000.0,
p-108878,2019.0,c-289,c-515,1500000.0,
p-108878,2017.0,c-698,c-289,1500000.0,
p-108878,2016.0,c-289,c-698,2500000.0,
p-108878,2016.0,c-698,c-289,2500000.0,
p-108878,2016.0,c-289,c-698,2500000.0,
p-108878,2015.0,c-371,c-289,2500000.0,2800000.0
p-108878,2011.0,c-603,c-371,500000.0,225000.0
p-108878,2009.0,c-14460,c-603,,
p-36866,2021.0,c-1194,c-123,250000.0,
p-36866,2021.0,c-1042,c-1194,400000.0,
p-36866,2021.0,c-1194,c-1042,400000.0,
p-36866,2018.0,c-289,c-1194,1500000.0,
p-36866,2014.0,c-984,c-289,2500000.0,
p-36866,2011.0,c-466,c-984,1000000.0,
p-36866,2007.0,c-1042,c-466,50000.0,450000.0
p-36866,2003.0,c-12804,c-1042,,
p-136647,2021.0,c-829,c-429,500000.0,
p-136647,2019.0,c-903,c-829,250000.0,
p-136647,2018.0,c-515,c-903,300000.0,
p-136647,2018.0,c-144,c-515,300000.0,
p-136647,2017.0,c-48,c-144,500000.0,
p-136647,2016.0,c-515,c-48,750000.0,
p-136647,2016.0,c-289,c-515,750000.0,
