id,name,birth_date,age,height,current_club_id,club_joined,contract_expires,birth_place,citizenship,position,national_id,current_value,agent,foot,shirt_number
p-525247,Max Kilman,1997-05-23 00:00:00,26.0,194.0,c-543,2018-08-09 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-22907,25000000.0,Wasserman,left,
p-469050,Nathan Collins,2001-04-30 00:00:00,22.0,193.0,c-543,2027-06-30 00:00:00,Option for a further year,,,Defender - Centre-Back,n-3509,22000000.0,Wolverhampton Wanderers,right,
p-121477,Craig Dawson,1990-05-06 00:00:00,33.0,,c-543,2023-01-22 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-9565,2500000.0,Unique Sports Group,right,
p-606718,Toti,1999-01-16 00:00:00,24.0,187.0,c-543,2020-09-02 00:00:00,2027-06-30 00:00:00,,,Defender - Centre-Back,n-16373,2500000.0,Element Twelve,left,
p-578391,Rayan Ait Nouri,2001-06-06 00:00:00,21.0,180.0,c-543,2021-07-09 00:00:00,2026-06-30 00:00:00,,,Defender - Left-Back,n-3614,22000000.0,Gestifute,left,
p-175446,Jonny Otto,1994-03-03 00:00:00,29.0,175.0,c-543,2019-01-31 00:00:00,2025-06-30 00:00:00,,,Defender - Left-Back,n-3375,17000000.0,Intermedia Sport ...,both,
p-698678,Hugo Bueno,2002-09-18 00:00:00,20.0,180.0,c-543,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Defender - Left-Back,n-20947,200000.0,Footfeel ISM,left,
p-231572,Nelson Semedo,1993-11-16 00:00:00,29.0,177.0,c-543,2020-09-23 00:00:00,2025-06-30 00:00:00,,,Defender - Right-Back,n-3300,15000000.0,Gestifute,right,
p-225161,Ruben Neves,1997-03-13 00:00:00,26.0,180.0,c-543,2017-07-08 00:00:00,2024-06-30 00:00:00,,,midfield - Defensive Midfield,n-3300,40000000.0,Gestifute,right,
p-170934,Mario Lemina,1993-09-01 00:00:00,29.0,184.0,c-543,2023-01-13 00:00:00,2025-06-30 00:00:00,,,midfield - Defensive Midfield,n-5704,10000000.0,G&ML SPORTS LIMITED,right,
p-649020,Boubacar Traore,2001-08-20 00:00:00,21.0,,c-543,2023-06-30 00:00:00,FC Metz,,,midfield - Defensive Midfield,n-32441,5000000.0,Wolverhampton Wanderers,forward management ...,
p-503975,Joe Hodge,2002-09-14 00:00:00,20.0,172.0,c-543,2022-07-01 00:00:00,2027-06-30 00:00:00,,,midfield - Defensive Midfield,n-21103,500000.0,Fortitude Sports ...,right,
p-601883,Matheus Nunes,1998-08-27 00:00:00,24.0,183.0,c-543,2022-08-18 00:00:00,2027-06-30 00:00:00,,,midfield - Central Midfield,n-3300,45000000.0,Gestifute,right,
p-735570,Joao Gomes,2001-02-12 00:00:00,22.0,176.0,c-543,2023-01-30 00:00:00,2028-06-30 00:00:00,,,midfield - Central Midfield,n-3439,15000000.0,Carlos Leite,right,
p-29364,Joao Moutinho,1986-09-08 00:00:00,36.0,170.0,c-543,2018-07-24 00:00:00,2023-06-30 00:00:00,,,midfield - Central Midfield,n-3300,2000000.0,Gestifute,right,
p-256977,Daniel Podence,1995-10-21 00:00:00,27.0,165.0,c-543,2020-01-30 00:00:00,2024-06-30 00:00:00,,,Attack - Left Winger,n-3300,20000000.0,Gestifute,right,
p-695454,Chiquinho,2000-02-05 00:00:00,23.0,179.0,c-543,2022-01-17 00:00:00,2026-06-30 00:00:00,,,Attack - Left Winger,n-16374,2500000.0,Quinas,right,
p-487465,Pedro Neto,2000-03-09 00:00:00,23.0,172.0,c-543,2019-08-02 00:00:00,2027-06-30 00:00:00,,,Attack - Right Winger,n-16374,32000000.0,Gestifute,left,
p-74230,Pablo Sarabia,1992-05-11 00:00:00,31.0,174.0,c-543,2023-01-17 00:00:00,2025-06-30 00:00:00,,,Attack - Right Winger,n-3375,16000000.0,Pablo Barquero,left,
p-204103,Adama Traore,1996-01-25 00:00:00,27.0,178.0,c-543,2018-08-08 00:00:00,2023-06-30 00:00:00,,,Attack - Right Winger,n-3375,12000000.0,Gestifute,right,
p-517894,Matheus Cunha,1999-05-27 00:00:00,23.0,183.0,c-543,2023-01-01 00:00:00,2023-06-30 00:00:00,,,Attack - Centre-Forward,n-3439,30000000.0,Bertolucci Sports,right,
p-369567,Sasa Kalajdzic,1997-07-07 00:00:00,25.0,200.0,c-543,2022-08-31 00:00:00,2027-06-30 00:00:00,,,Attack - Centre-Forward,n-3383,18000000.0,SPOCS Global Sports,right,
p-292246,Hee Chan Hwang,1996-01-26 00:00:00,27.0,177.0,c-543,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Attack - Centre-Forward,n-3589,12000000.0,Relatives,right,
p-206040,Raul Jimenez,1991-05-05 00:00:00,32.0,188.0,c-543,2024-06-30 00:00:00,2020-10-03 00:00:00,,,Attack - Centre-Forward,n-6303,9000000.0,Wolverhampton Wanderers,right,
p-44779,Diego Costa,1988-10-07 00:00:00,34.0,186.0,c-543,2022-09-12 00:00:00,2023-06-30 00:00:00,,,Attack - Centre-Forward,n-3375,3500000.0,A10 PRO,right,
p-585550,Gavin Bazunu,2002-02-20 00:00:00,21.0,188.0,c-180,2022-07-01 00:00:00,2027-06-30 00:00:00,,,Goalkeeper,n-3509,18000000.0,Gest Eleven,right,
p-95976,Alex Mccarthy,1989-12-03 00:00:00,33.0,193.0,c-180,2016-08-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,n-3299,2000000.0,SBM,right,
p-19948,Willy Caballero,1981-09-28 00:00:00,41.0,186.0,c-180,2023-06-30 00:00:00,2022-07-01 00:00:00,,,Goalkeeper,n-3437,200000.0,Southampton FC,right,
p-467563,Armel Bella Kotchap,2001-12-11 00:00:00,21.0,,c-180,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3262,20000000.0,Relatives,right,
p-563963,Mohammed Salisu,1999-04-17 00:00:00,24.0,188.0,c-180,2020-08-12 00:00:00,2024-06-30 00:00:00,,,Defender - Centre-Back,n-3441,18000000.0,JM10 SPORT,left,
p-238266,Duje Caleta Car,1996-09-17 00:00:00,26.0,192.0,c-180,2022-09-01 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3556,14000000.0,CAA Stellar,right,
p-243028,Jan Bednarek,1996-04-12 00:00:00,27.0,,c-180,2017-07-01 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3442,14000000.0,Fabryka Futbolu,right,
p-379807,Lyanco,1997-02-01 00:00:00,26.0,187.0,c-180,2021-08-25 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-37018,4000000.0,MV SPORTS & MKT,right,
p-318523,Romain Perraud,1997-09-22 00:00:00,25.0,173.0,c-180,2021-07-02 00:00:00,2025-06-30 00:00:00,,,Defender - Left-Back,n-9323,12000000.0,Unique Sports Group,left,
p-646738,Juan Larios,2004-01-12 00:00:00,19.0,170.0,c-180,2022-09-01 00:00:00,2027-06-30 00:00:00,,,Defender - Left-Back,n-12609,7000000.0,Promoesport,left,
p-341051,Kyle Walker Peters,1997-04-13 00:00:00,26.0,173.0,c-180,2020-08-11 00:00:00,2025-06-30 00:00:00,,,Defender - Right-Back,n-3299,25000000.0,CAA Base Ltd,right,
p-503981,Tino Livramento,2002-11-12 00:00:00,20.0,173.0,c-180,2021-08-02 00:00:00,2026-06-30 00:00:00,,,Defender - Right-Back,n-9565,25000000.0,Wasserman,right,
p-324223,James Bree,1997-12-11 00:00:00,25.0,178.0,c-180,2023-01-26 00:00:00,2026-06-30 00:00:00,,,Defender - Right-Back,n-9565,3000000.0,Wasserman,right,
p-628451,Romeo Lavia,2004-01-06 00:00:00,19.0,,c-180,2022-07-06 00:00:00,2027-06-30 00:00:00,,,midfield - Defensive Midfield,n-3382,25000000.0,Elite Project Group ...,right,
p-413032,Ibrahima Diallo,1999-03-08 00:00:00,24.0,,c-180,2020-10-04 00:00:00,2024-06-30 00:00:00,,,midfield - Defensive Midfield,n-9323,8000000.0,Classico,right,
p-181579,James Ward Prowse,1994-11-01 00:00:00,28.0,177.0,c-180,2012-07-01 00:00:00,2026-06-30 00:00:00,,,midfield - Central Midfield,n-3299,38000000.0,CAA Stellar,right,
p-748319,Carlos Alcaraz,2002-11-30 00:00:00,20.0,183.0,c-180,2023-01-11 00:00:00,2027-06-30 00:00:00,,,midfield - Central Midfield,n-3299,12000000.0,Rol Sports ...,right,
p-130765,Stuart Armstrong,1992-03-30 00:00:00,31.0,,c-180,2018-07-01 00:00:00,2024-06-30 00:00:00,,,midfield - Central Midfield,n-3380,6000000.0,PLG,right,
p-285845,Ainsley Maitland Niles,1997-08-29 00:00:00,25.0,180.0,c-180,2022-09-01 00:00:00,2023-05-31 00:00:00,,,midfield - Right Midfield,n-3299,8000000.0,Tier One,right,
p-468198,Joe Aribo,1996-07-21 00:00:00,26.0,183.0,c-180,2022-07-09 00:00:00,2026-06-30 00:00:00,,,midfield - Attacking Midfield,n-3444,15000000.0,Elite Project Group ...,left,
p-746695,Kamaldeen Sulemana,2002-02-15 00:00:00,21.0,,c-180,2023-01-31 00:00:00,2027-06-30 00:00:00,,,Attack - Left Winger,n-3441,22000000.0,Relatives,right,
p-186644,Mohamed Elyounoussi,1994-08-04 00:00:00,28.0,,c-180,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Attack - Left Winger,n-3440,12000000.0,CLS Mundial,right,
p-485424,Moussa Djenepo,1998-06-15 00:00:00,24.0,,c-180,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Attack - Left Winger,n-3674,10000000.0,12 MANagement,right,
p-119150,Mislav Orsic,1992-12-29 00:00:00,30.0,179.0,c-180,2023-01-06 00:00:00,2025-06-30 00:00:00,,,Attack - Left Winger,n-3556,7000000.0,HBR Sport,right,
p-680806,Samuel Edozie,2003-01-28 00:00:00,20.0,181.0,c-180,2022-09-01 00:00:00,2027-06-30 00:00:00,,,Attack - Left Winger,n-22907,7000000.0,Unique Sports Group,right,
p-33713,Theo Walcott,1989-03-16 00:00:00,34.0,175.0,c-180,2021-07-01 00:00:00,2023-06-30 00:00:00,,,Attack - Right Winger,n-3299,1800000.0,Wasserman,both,
p-346779,Che Adams,1996-07-13 00:00:00,26.0,179.0,c-180,2019-07-01 00:00:00,2024-06-30 00:00:00,,,Attack - Centre-Forward,n-3380,22000000.0,Unique Sports Group,right,
p-272855,Paul Onuachu,1994-05-28 00:00:00,28.0,201.0,c-180,2023-01-31 00:00:00,2026-06-30 00:00:00,,,Attack - Centre-Forward,n-3444,17000000.0,Niagara Sports ...,right,
p-250426,Adam Armstrong,1997-02-10 00:00:00,26.0,173.0,c-180,2021-08-10 00:00:00,2025-06-30 00:00:00,,,Attack - Centre-Forward,n-9565,12000000.0,CAA Stellar,right,
p-557612,Sekou Mara,2002-07-30 00:00:00,20.0,,c-180,2022-07-25 00:00:00,2026-06-30 00:00:00,,,Attack - Centre-Forward,n-23658,12000000.0,BS Group - BS Law,right,
p-403151,Robert Sanchez,1997-11-18 00:00:00,25.0,,c-180,2020-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,n-3375,32000000.0,CAA Stellar,right,
p-73564,Jason Steele,1990-08-18 00:00:00,32.0,188.0,c-180,2025-06-30 00:00:00,2023-01-10 00:00:00,,,Goalkeeper,n-9565,1000000.0,Brighton & Hove Albion,right,
p-406556,Tom Mcgill,2000-03-25 00:00:00,23.0,185.0,c-1237,2022-07-29 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3510,200000.0,10Ten Football,right,
p-212847,Adam Webster,1995-01-04 00:00:00,28.0,190.0,c-1237,2026-06-30 00:00:00,2021-08-02 00:00:00,,,Defender - Centre-Back,n-21340,22000000.0,Brighton & Hove Albion,right,
p-148153,Lewis Dunk,1991-11-21 00:00:00,31.0,192.0,c-1237,2010-07-01 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3299,18000000.0,CAA Stellar,right,
p-614258,Levi Colwill,2003-02-26 00:00:00,20.0,187.0,c-1237,2022-08-05 00:00:00,2023-05-31 00:00:00,,,Defender - Centre-Back,n-9565,16000000.0,FA Sport,left,
p-576314,Jan Paul Van Hecke,2000-06-08 00:00:00,22.0,,c-1237,2020-09-10 00:00:00,2023-06-30 00:00:00,,,Defender - Centre-Back,n-11944,4000000.0,V4S,right,
p-349599,Pervis Estupinan,1998-01-21 00:00:00,25.0,175.0,c-1237,2022-08-16 00:00:00,2027-06-30 00:00:00,,,Defender - Left-Back,n-5750,20000000.0,Promoesport,left,
p-504148,Tariq Lamptey,2000-09-30 00:00:00,22.0,163.0,c-1237,2020-01-31 00:00:00,2025-06-30 00:00:00,,,Defender - Right-Back,n-3441,15000000.0,Relatives,right,
p-111195,Joel Veltman,1992-01-15 00:00:00,31.0,184.0,c-1237,2020-07-29 00:00:00,2023-06-30 00:00:00,,,Defender - Right-Back,n-3379,10000000.0,Elite Management ...,right,
p-687626,Moises Caicedo,2001-11-02 00:00:00,21.0,178.0,c-1237,2021-02-01 00:00:00,2027-06-30 00:00:00,,,midfield - Defensive Midfield,n-5750,55000000.0,Fأ؛tbol Divisiأ³n,right,
p-534033,Alexis Mac Allister,1998-12-24 00:00:00,24.0,,c-1237,2025-06-30 00:00:00,club option 1 year,,,midfield - Central Midfield,n-3437,42000000.0,Brighton & Hove Albion,right,
p-384461,Jakub Moder,1999-04-07 00:00:00,24.0,191.0,c-1237,2020-10-04 00:00:00,2025-06-30 00:00:00,,,midfield - Central Midfield,n-3442,12000000.0,Fabryka Futbolu,right,
p-423744,Billy Gilmour,2001-06-11 00:00:00,21.0,170.0,c-1237,2022-09-01 00:00:00,2026-06-30 00:00:00,,,midfield - Central Midfield,n-3380,9000000.0,CAA Stellar,right,
p-82873,Pascal Gross,1991-06-15 00:00:00,31.0,,c-1237,2017-07-01 00:00:00,2025-06-30 00:00:00,,,midfield - Central Midfield,n-5709,8000000.0,TDS SPORTS,right,
p-667287,Yasin Ayari,2003-10-06 00:00:00,19.0,172.0,c-1237,2023-01-30 00:00:00,2027-06-30 00:00:00,,,midfield - Central Midfield,n-8595,4000000.0,Universal Twenty Two,right,
p-983989,Facundo Buonanotte,2004-12-23 00:00:00,18.0,174.0,c-1237,2026-06-30 00:00:00,,,,midfield - Attacking Midfield,n-3437,9000000.0,Brighton & Hove Albion,left,
p-568005,Jeremy Sarmiento,2002-06-16 00:00:00,20.0,178.0,c-1237,2021-07-02 00:00:00,2026-06-30 00:00:00,,,midfield - Attacking Midfield,n-5750,5000000.0,Relatives,right,
p-43530,Adam Lallana,1988-05-10 00:00:00,35.0,172.0,c-1237,2020-07-27 00:00:00,2024-06-30 00:00:00,,,midfield - Attacking Midfield,n-3299,1500000.0,CAA Stellar,both,
p-504849,Kaoru Mitoma,1997-05-20 00:00:00,26.0,178.0,c-1237,2021-08-10 00:00:00,2025-06-30 00:00:00,,,Attack - Left Winger,n-3435,22000000.0,Athlete Solution Inc,right,
p-209212,Solly March,1994-07-20 00:00:00,28.0,180.0,c-1237,2013-07-01 00:00:00,2026-06-30 00:00:00,,,Attack - Right Winger,n-9565,18000000.0,ANTHONY FINNIGAN ...,left,
p-660867,Julio Enciso,2004-01-23 00:00:00,19.0,173.0,c-1237,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Attack - Centre-Forward,n-3581,11000000.0,Pedro Aldave Ortuzar,right,
p-648046,Evan Ferguson,2004-10-19 00:00:00,18.0,,c-1237,2022-07-01 00:00:00,2028-06-30 00:00:00,,,Attack - Centre-Forward,n-3509,10000000.0,YMU Group,right,
p-67063,Danny Welbeck,1990-11-26 00:00:00,32.0,185.0,c-1237,2020-10-18 00:00:00,2024-06-30 00:00:00,,,Attack - Centre-Forward,n-3299,8000000.0,Prodigy Sports Group,right,
p-339314,Deniz Undav,1996-07-19 00:00:00,26.0,,c-1237,2022-01-30 00:00:00,2026-06-30 00:00:00,,,Attack - Centre-Forward,n-3299,6000000.0,Tenet Football,right,
p-130164,Jordan Pickford,1994-03-07 00:00:00,29.0,185.0,c-29,2017-07-01 00:00:00,2027-06-30 00:00:00,,,Goalkeeper,n-3299,25000000.0,CAA Stellar,left,
p-33873,Asmir Begovic,1987-06-20 00:00:00,35.0,199.0,c-29,2021-07-20 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3446,1000000.0,Mondial,right,
p-14044,Andy Lonergan,1983-10-19 00:00:00,39.0,193.0,c-29,2021-08-20 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-9565,200000.0,UKSPORTMANAGEMENT.CO...,left,
p-173504,James Tarkowski,1992-11-19 00:00:00,30.0,185.0,c-29,2026-06-30 00:00:00,,,,Defender - Centre-Back,n-3299,22000000.0,Everton FC,right,
p-128901,Conor Coady,1993-02-25 00:00:00,30.0,185.0,c-29,2022-08-08 00:00:00,2023-06-30 00:00:00,,,Defender - Centre-Back,n-3299,18000000.0,World in Motion,right,
p-343475,Ben Godfrey,1998-01-15 00:00:00,25.0,184.0,c-29,2020-10-05 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3299,15000000.0,New Era Global ...,right,
p-348623,Mason Holgate,1996-10-22 00:00:00,26.0,187.0,c-29,2015-08-13 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-9565,12000000.0,New Era Global ...,right,
p-289446,Yerry Mina,1994-09-23 00:00:00,28.0,195.0,c-29,2018-08-09 00:00:00,2023-06-30 00:00:00,,,Defender - Centre-Back,n-3816,12000000.0,Wasserman,right,
p-118534,Michael Keane,1993-01-11 00:00:00,30.0,188.0,c-29,2017-07-03 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3299,10000000.0,New Era Global ...,right,
p-404842,Vitaliy Mykolenko,1999-05-29 00:00:00,23.0,180.0,c-29,2022-01-01 00:00:00,2026-06-30 00:00:00,,,Defender - Left-Back,n-3699,22000000.0,ProStar,left,
p-357158,Ruben Vinagre,1999-04-09 00:00:00,24.0,174.0,c-29,2022-07-27 00:00:00,2023-06-30 00:00:00,,,Defender - Left-Back,n-16374,5000000.0,Jorge Pires,left,
p-424015,Nathan Patterson,2001-10-16 00:00:00,21.0,,c-29,2027-06-30 00:00:00,,,,Defender - Right-Back,n-3380,14000000.0,Everton FC,right,
p-68390,Seamus Coleman,1988-10-11 00:00:00,34.0,177.0,c-29,2023-06-30 00:00:00,2021-07-28 00:00:00,,,Defender - Right-Back,n-3509,1200000.0,Everton FC,right,
p-485706,Amadou Onana,2001-08-16 00:00:00,21.0,195.0,c-29,2022-08-09 00:00:00,2027-06-30 00:00:00,,,midfield - Defensive Midfield,n-3382,42000000.0,BTFM,right,
p-505219,James Garner,2001-03-13 00:00:00,22.0,182.0,c-29,2022-09-01 00:00:00,2026-06-30 00:00:00,,,midfield - Defensive Midfield,n-9565,14000000.0,Triple S Sports,right,
p-127187,Abdoulaye Doucoure,1993-01-01 00:00:00,30.0,,c-29,2024-06-30 00:00:00,2023-05-23 00:00:00,,,midfield - Central Midfield,n-3674,12000000.0,Everton FC,right,
p-314210,Tom Davies,1998-06-30 00:00:00,24.0,180.0,c-29,2023-06-30 00:00:00,2019-04-29 00:00:00,,,midfield - Central Midfield,n-9565,12000000.0,Everton FC,right,
p-126665,Idrissa Gueye,1989-09-26 00:00:00,33.0,174.0,c-29,2022-09-01 00:00:00,2024-06-30 00:00:00,,,midfield - Central Midfield,n-3499,8000000.0,Teranga Sports,right,
p-92899,Marvin Zeegelaar,1990-08-12 00:00:00,32.0,186.0,c-410,2023-06-30 00:00:00,,,,Defender - Left-Back,n-3379,400000.0,Udinese Calcio,left,
p-586756,Festy Ebosele,2002-08-02 00:00:00,20.0,180.0,c-410,2022-07-01 00:00:00,2027-06-30 00:00:00,,,Defender - Right-Back,n-21103,3500000.0,The Kulture Group,right,
p-272812,Kingsley Ehizibue,1995-05-25 00:00:00,28.0,189.0,c-410,2022-08-29 00:00:00,2026-06-30 00:00:00,,,Defender - Right-Back,n-11944,2300000.0,Iconics Management,right,
p-323954,Walace,1995-04-04 00:00:00,28.0,188.0,c-410,2019-08-12 00:00:00,2026-06-30 00:00:00,,,midfield - Defensive Midfield,n-3439,7000000.0,BSSM,right,
p-268429,Sandi Lovric,1998-03-28 00:00:00,25.0,180.0,c-410,2022-07-01 00:00:00,2027-06-30 00:00:00,,,midfield - Central Midfield,n-3588,7000000.0,Universal Twenty Two,right,
p-112302,Roberto Pereyra,1991-01-07 00:00:00,32.0,182.0,c-410,2020-09-28 00:00:00,2023-06-30 00:00:00,,,midfield - Central Midfield,n-3437,6500000.0,P&P Sport ...,both,
p-53536,Tolgay Arslan,1990-08-16 00:00:00,32.0,180.0,c-410,2020-09-18 00:00:00,2023-06-30 00:00:00,,,midfield - Central Midfield,n-3817,2000000.0,Foot & Ball,right,
p-528833,Lazar Samardzic,2002-02-24 00:00:00,21.0,184.0,c-410,2021-08-05 00:00:00,2026-06-30 00:00:00,,,midfield - Attacking Midfield,n-3438,7500000.0,LIOS Sports,left,
p-876400,Simone Pafundi,2006-03-14 00:00:00,17.0,,c-410,2025-06-30 00:00:00,2022-07-20 00:00:00,,,midfield - Attacking Midfield,n-3376,3500000.0,Udinese Calcio,left,
p-184892,Florian Thauvin,1993-01-26 00:00:00,30.0,181.0,c-410,2025-06-30 00:00:00,adidas,,,Attack - Right Winger,n-3377,7500000.0,Udinese Calcio,left,
p-595809,Beto,1998-01-31 00:00:00,25.0,194.0,c-410,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Attack - Centre-Forward,n-3377,13000000.0,PR10,right,
p-129476,Gerard Deulofeu,1994-03-13 00:00:00,29.0,177.0,c-410,2021-01-30 00:00:00,2024-06-30 00:00:00,,,Attack - Centre-Forward,n-3375,13000000.0,Regenera Elite,right,
p-295331,Isaac Success,1996-01-07 00:00:00,27.0,182.0,c-410,2021-08-26 00:00:00,2025-06-30 00:00:00,,,Attack - Centre-Forward,n-3444,4000000.0,11MANGMT,right,
p-54581,Ilija Nestorovski,1990-03-12 00:00:00,33.0,182.0,c-410,2019-07-26 00:00:00,2023-06-30 00:00:00,,,Attack - Centre-Forward,n-5148,600000.0,Universal Twenty Two,left,
p-80894,Lukasz Skorupski,1991-05-05 00:00:00,32.0,187.0,c-1025,2018-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,n-3442,3000000.0,GG11,right,
p-110925,Francesco Bardi,1992-01-18 00:00:00,31.0,,c-1025,2023-06-30 00:00:00,Option for a further year,,,Goalkeeper,n-11947,500000.0,Bologna FC 1909,right,
p-390304,Federico Ravaglia,1999-11-11 00:00:00,23.0,,c-1025,2017-07-01 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,n-11947,450000.0,BC Group,right,
p-818892,Nicola Bagnolini,2004-03-14 00:00:00,19.0,,c-1025,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,n-21426,200000.0,P&P Sport ...,right,
p-413565,Jhon Lucumi,1998-06-26 00:00:00,24.0,187.0,c-1025,2022-08-18 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3816,9000000.0,Wasserman,left,
p-126673,Adama Soumaoro,1992-06-18 00:00:00,30.0,,c-1025,2021-07-01 00:00:00,2024-06-30 00:00:00,,,Defender - Centre-Back,n-3816,3500000.0,ESN,right,
p-247377,Kevin Bonifazi,1996-05-19 00:00:00,27.0,,c-1025,2021-07-02 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-11947,3300000.0,MM-Management,right,
p-657742,Joaquin Sosa,2002-01-10 00:00:00,21.0,185.0,c-1025,2022-08-17 00:00:00,2027-06-30 00:00:00,,,Defender - Centre-Back,n-22989,3000000.0,UruFutbol,left,
p-818878,Wisdom Amey,2005-08-11 00:00:00,17.0,,c-1025,2025-06-30 00:00:00,Bologna Primavera (#5),,,Defender - Centre-Back,n-22989,700000.0,Bologna FC 1909,right,
p-459658,Andrea Cambiaso,2000-02-20 00:00:00,23.0,,c-1025,2022-07-15 00:00:00,2023-06-30 00:00:00,,,Defender - Left-Back,n-11947,6500000.0,BC Group,both,
p-311178,Georgios Kyriakopoulos,1996-02-05 00:00:00,27.0,182.0,c-1025,2023-01-31 00:00:00,2023-06-30 00:00:00,,,Defender - Left-Back,n-3378,5000000.0,SPORTS CONNECTION,left,
p-136514,Charalampos Lykogiannis,1993-10-22 00:00:00,29.0,190.0,c-1025,2022-07-01 00:00:00,2024-06-30 00:00:00,,,Defender - Left-Back,n-3378,1500000.0,World in Motion,left,
p-223974,Stefan Posch,1997-05-14 00:00:00,26.0,,c-1025,2022-09-01 00:00:00,2023-06-30 00:00:00,,,Defender - Right-Back,n-3383,10000000.0,ROGON,right,
p-33571,Lorenzo De Silvestri,1988-05-23 00:00:00,35.0,,c-1025,2020-09-17 00:00:00,2023-06-30 00:00:00,,,Defender - Right-Back,n-3376,600000.0,Sergio Berti,right,
p-347900,Jerdy Schouten,1997-01-12 00:00:00,26.0,185.0,c-1025,2019-07-05 00:00:00,2026-06-30 00:00:00,,,midfield - Defensive Midfield,n-3379,8500000.0,Key United,right,
p-316934,Nikola Moro,1998-03-12 00:00:00,25.0,,c-1025,2022-08-29 00:00:00,2023-06-30 00:00:00,,,midfield - Defensive Midfield,n-3556,7000000.0,VPA Sports,right,
p-60889,Gary Medel,1987-08-03 00:00:00,35.0,171.0,c-1025,2019-08-29 00:00:00,2023-06-30 00:00:00,,,midfield - Defensive Midfield,n-3700,1000000.0,Fernando Felicevich,right,
p-699442,Kacper Urbanski,2004-09-07 00:00:00,18.0,178.0,c-1025,2022-07-01 00:00:00,2023-06-30 00:00:00,,,midfield - Defensive Midfield,n-16298,250000.0,BMG-SPORT,right,
p-497291,Nicolas Dominguez,1998-06-28 00:00:00,24.0,179.0,c-1025,2019-08-30 00:00:00,2024-06-30 00:00:00,,,midfield - Central Midfield,n-3437,15000000.0,Interplayers,right,
p-428563,Lewis Ferguson,1999-08-24 00:00:00,23.0,,c-1025,2022-07-12 00:00:00,2026-06-30 00:00:00,,,midfield - Central Midfield,n-3380,9000000.0,Football Promotions ...,right,
p-237658,Michel Aebischer,1997-01-06 00:00:00,26.0,,c-1025,2022-07-01 00:00:00,2026-06-30 00:00:00,,,midfield - Central Midfield,n-3384,3500000.0,IFM,right,
p-679754,Niklas Pyyhtia,2003-09-25 00:00:00,19.0,186.0,c-1025,2023-01-01 00:00:00,2024-06-30 00:00:00,,,midfield - Central Midfield,n-20796,500000.0,Ballex,left,
p-401920,Kingsley Michael,1999-08-26 00:00:00,23.0,176.0,c-1025,2018-07-01 00:00:00,2025-06-30 00:00:00,,,midfield - Central Midfield,n-3444,400000.0,BTFM,right,
p-63186,Roberto Soriano,1991-02-08 00:00:00,32.0,,c-1025,2019-07-01 00:00:00,2023-06-30 00:00:00,,,midfield - Attacking Midfield,n-3376,3500000.0,TMP SOCCER srl,right,
p-486624,Musa Barrow,1998-11-14 00:00:00,24.0,,c-1025,2021-07-01 00:00:00,2025-06-30 00:00:00,,,Attack - Left Winger,n-6186,12000000.0,Sportlex Srl,right,
p-82048,Nicola Sansone,1991-09-10 00:00:00,31.0,173.0,c-1025,2019-07-01 00:00:00,2023-06-30 00:00:00,,,Attack - Left Winger,n-3376,1500000.0,TMP SOCCER srl,right,
p-368482,Riccardo Orsolini,1997-01-24 00:00:00,26.0,,c-1025,2019-07-01 00:00:00,2024-06-30 00:00:00,,,Attack - Right Winger,n-3376,10000000.0,MM-Management,left,
p-401935,Orji Okwonkwo,1998-01-19 00:00:00,25.0,,c-1025,2016-12-01 00:00:00,2024-06-30 00:00:00,,,Attack - Right Winger,n-31096,,QSM,right,
