id,name,birth_date,age,height,current_club_id,club_joined,contract_expires,birth_place,citizenship,position,national_id,current_value,agent,foot,shirt_number
461858,José Alonso Lara,2000-03-07 00:00:00,23.0,162.0,130,2020-08-01 00:00:00,2023-06-30 00:00:00,,,Left Winger,,500000.0,,right,
74230,Pablo Sarabia,1992-05-11 00:00:00,31.0,174.0,543,2016-07-01 00:00:00,2025-06-30 00:00:00,,,Right Winger,,20000000.0,,left,
267420,Walter Montoya,1993-07-21 00:00:00,30.0,173.0,543,2017-01-27 00:00:00,2023-12-31 00:00:00,,,Right Winger,,4000000.0,,right,
227081,Joaquín Correa,1994-08-13 00:00:00,29.0,188.0,46,2016-07-10 00:00:00,2025-06-30 00:00:00,,,Second Striker,,10000000.0,,right,
119228,Luis Muriel,1991-04-16 00:00:00,32.0,179.0,800,2017-07-11 00:00:00,2024-06-30 00:00:00,,,Centre-Forward,,12000000.0,,right,
216464,Carlos Fernández,1996-05-22 00:00:00,27.0,185.0,681,2018-07-01 00:00:00,2026-06-30 00:00:00,,,Centre-Forward,,1000000.0,,left,
242301,Miquel Parera,1996-05-18 00:00:00,27.0,182.0,681,2017-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,,300000.0,,right,
408288,Jesús Ruiz,1997-01-20 00:00:00,26.0,182.0,681,,2023-06-30 00:00:00,,,Goalkeeper,,50000.0,,right,
70946,Xisco Campos,1982-03-10 00:00:00,41.0,180.0,681,2017-07-01 00:00:00,,,,Centre-Back,,100000.0,,right,
784717,Fran González,1998-08-13 00:00:00,25.0,190.0,681,,2023-06-30 00:00:00,,,Centre-Back,,,,right,
187530,Leonardo Koutris,1995-07-23 00:00:00,28.0,170.0,681,2020-01-29 00:00:00,2026-06-30 00:00:00,,,Left-Back,,3500000.0,,left,
344393,Lumor,1996-08-15 00:00:00,27.0,175.0,681,2019-07-31 00:00:00,,,,Left-Back,,1200000.0,,left,
646747,Rafel Obrador,2004-02-24 00:00:00,19.0,181.0,681,,2024-06-30 00:00:00,,,Left-Back,,,,left,
442816,Fran Gámez,1991-07-27 00:00:00,32.0,174.0,681,2018-01-29 00:00:00,2023-06-30 00:00:00,,,Right-Back,,650000.0,,right,
72319,Marc Pedraza,1987-02-06 00:00:00,36.0,184.0,681,2017-07-28 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,300000.0,,,
161267,Josep Señé,1991-12-10 00:00:00,32.0,184.0,681,2019-07-10 00:00:00,2023-06-30 00:00:00,,,Attacking Midfield,,300000.0,,right,
142920,Aleksandar Trajkovski,1992-09-05 00:00:00,31.0,179.0,681,2019-08-07 00:00:00,2023-06-30 00:00:00,,,Left Winger,,1200000.0,,right,
76032,Aridai Cabrera,1988-09-26 00:00:00,35.0,168.0,681,2018-01-18 00:00:00,2023-06-30 00:00:00,,,Right Winger,,325000.0,,right,
118732,Pablo Chavarría,1988-01-02 00:00:00,35.0,185.0,1084,2019-07-05 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,1200000.0,,right,
477546,Francesco Mazzolo,2001-09-04 00:00:00,22.0,185.0,1084,,2023-06-30 00:00:00,,,Centre-Back,,50000.0,,right,
488873,Jan Kubala,2000-05-05 00:00:00,23.0,,1084,,,,,Left-Back,,75000.0,,left,
252345,Ken Sema,1993-09-30 00:00:00,30.0,180.0,1010,2019-08-22 00:00:00,2023-06-30 00:00:00,,,Left Midfield,,4000000.0,,left,
537509,Mattia Compagnon,2001-11-06 00:00:00,22.0,171.0,1010,,2026-06-30 00:00:00,,,Right Winger,,75000.0,,left,
540887,Enrico Oviszach,2001-03-26 00:00:00,22.0,184.0,1010,,2025-06-30 00:00:00,,,Right Winger,,75000.0,,right,
358001,Eric Lirussi,2001-05-01 00:00:00,22.0,,1010,,2023-06-30 00:00:00,,,Centre-Forward,,50000.0,,,
13460,Lee Grant,1983-01-27 00:00:00,40.0,193.0,1010,2017-01-04 00:00:00,,,,Goalkeeper,,1000000.0,,right,
138335,Jakob Haugaard,1992-05-01 00:00:00,31.0,199.0,1010,2015-07-01 00:00:00,2024-12-31 00:00:00,,,Goalkeeper,,750000.0,,right,
3146,Shay Given,1976-04-20 00:00:00,47.0,185.0,1010,2015-07-10 00:00:00,,,,Goalkeeper,,250000.0,,right,
45861,Ryan Shawcross,1987-10-04 00:00:00,36.0,191.0,1010,2008-01-18 00:00:00,,,,Centre-Back,,11000000.0,,right,
112052,Bruno Martins Indi,1992-02-08 00:00:00,31.0,185.0,1010,2017-08-10 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,11000000.0,,left,
31642,Geoff Cameron,1985-07-11 00:00:00,38.0,190.0,1010,2012-08-08 00:00:00,,,,Centre-Back,,3000000.0,,right,
74228,Marc Muniesa,1992-03-27 00:00:00,31.0,180.0,1010,2013-07-02 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,3000000.0,,left,
53173,Philipp Wollscheid,1989-03-06 00:00:00,34.0,,1010,2015-07-01 00:00:00,,,,Centre-Back,,2500000.0,,,
347666,Ryan Sweeney,1997-04-15 00:00:00,26.0,193.0,1010,2016-08-05 00:00:00,2023-05-31 00:00:00,,,Centre-Back,,250000.0,,left,
258310,Joel Taylor,1996-03-24 00:00:00,27.0,180.0,1010,,,,,Left-Back,,,,left,
3881,Glen Johnson,1984-08-23 00:00:00,39.0,182.0,1010,2015-07-12 00:00:00,,,,Right-Back,,5000000.0,,both,
12124,Glenn Whelan,1984-01-13 00:00:00,39.0,180.0,1010,2008-01-30 00:00:00,2023-06-30 00:00:00,,,Defensive Midfield,,2500000.0,,right,
28990,Charlie Adam,1985-12-10 00:00:00,38.0,185.0,1010,2012-08-31 00:00:00,,,,Central Midfield,,3500000.0,,left,
15760,Ibrahim Afellay,1986-04-02 00:00:00,37.0,181.0,1010,2015-07-27 00:00:00,,,,Attacking Midfield,,3000000.0,,right,
34838,Stephen Ireland,1986-08-22 00:00:00,37.0,173.0,1010,2014-01-14 00:00:00,,,,Attacking Midfield,,1000000.0,,right,
338673,Thibaud Verlinden,1999-07-09 00:00:00,24.0,174.0,1010,2018-07-01 00:00:00,2024-06-30 00:00:00,,,Right Winger,,,,right,
44675,Bojan Krkic,1990-08-28 00:00:00,33.0,173.0,1010,2014-07-22 00:00:00,,,,Second Striker,,5000000.0,,right,
128897,Saido Berahino,1993-08-04 00:00:00,30.0,180.0,1010,2017-01-20 00:00:00,2024-05-31 00:00:00,,,Centre-Forward,,15000000.0,,right,
62049,Mame Diouf,1987-12-16 00:00:00,36.0,185.0,1010,2014-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,7000000.0,,right,
286005,Julien Ngoy,1997-11-02 00:00:00,26.0,185.0,1010,,2025-06-30 00:00:00,,,Centre-Forward,,,,right,
486604,Vitezslav Jaros,2001-07-23 00:00:00,22.0,190.0,1010,,2023-05-31 00:00:00,,,Goalkeeper,,,,right,
494284,Liam Hughes,2001-08-19 00:00:00,22.0,193.0,1010,,,,,Goalkeeper,,,,right,
540630,Jakub Ojrzynski,2003-02-19 00:00:00,20.0,196.0,1010,,,,,Goalkeeper,,,,right,
706815,Harvey Davies,2003-09-03 00:00:00,20.0,190.0,1010,,,,,Goalkeeper,,,,left,
361260,Ozan Kabak,2000-03-25 00:00:00,23.0,187.0,533,2021-02-01 00:00:00,2026-06-30 00:00:00,,,Centre-Back,,25000000.0,,right,
371814,Nathaniel Phillips,1997-03-21 00:00:00,26.0,190.0,31,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,8000000.0,,right,47.0
257097,Ben Davies,1995-08-11 00:00:00,28.0,185.0,31,2021-02-01 00:00:00,2026-05-31 00:00:00,,,Centre-Back,,3000000.0,,left,
541231,Sepp van den Berg,2001-12-20 00:00:00,22.0,192.0,33,2019-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,2500000.0,,right,
696324,Billy Koumetio,2002-11-14 00:00:00,21.0,195.0,33,,2025-06-30 00:00:00,,,Centre-Back,,500000.0,,left,
338070,Konstantinos Tsimikas,1996-05-12 00:00:00,27.0,179.0,31,2020-08-10 00:00:00,2025-06-30 00:00:00,,,Left-Back,,8000000.0,,left,21.0
503680,Neco Williams,2001-04-13 00:00:00,22.0,183.0,31,2020-01-01 00:00:00,2026-06-30 00:00:00,,,Right-Back,,8000000.0,,right,
470606,Leighton Clarkson,2001-10-19 00:00:00,22.0,,31,,2023-05-31 00:00:00,,,Defensive Midfield,,150000.0,,right,
60444,Thiago,1991-04-11 00:00:00,32.0,174.0,31,2020-09-18 00:00:00,2024-06-30 00:00:00,,,Central Midfield,,30000000.0,,right,6.0
565420,Jake Cain,2001-09-02 00:00:00,22.0,176.0,31,,2025-06-30 00:00:00,,,Central Midfield,,,,right,
165793,Takumi Minamino,1995-01-16 00:00:00,28.0,172.0,162,2020-01-01 00:00:00,2026-06-30 00:00:00,,,Left Winger,,12000000.0,,right,
71206,Nauzet Pérez,1985-03-01 00:00:00,38.0,190.0,162,2015-07-26 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,600000.0,,right,
57693,Mario Fernández,1988-04-30 00:00:00,35.0,185.0,162,2015-08-04 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,500000.0,,right,
298602,Jhon Mondragón,1994-10-15 00:00:00,29.0,180.0,162,,,,,Centre-Back,,800000.0,,right,
99924,Tano Bonnín,1990-06-30 00:00:00,33.0,186.0,162,2015-07-08 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,700000.0,,right,
35600,Miguel Flaño,1984-08-19 00:00:00,39.0,177.0,162,2004-07-01 00:00:00,,,,Centre-Back,,400000.0,,right,
58474,Nikola Vujadinovic,1986-07-31 00:00:00,37.0,192.0,162,2017-01-25 00:00:00,2023-06-30 00:00:00,,,Centre-Back,,400000.0,,left,
296227,Iván Márquez,1994-06-09 00:00:00,29.0,191.0,162,,2023-06-30 00:00:00,,,Centre-Back,,250000.0,,right,
126252,Juan Rafael Fuentes,1990-01-05 00:00:00,33.0,178.0,162,2016-08-11 00:00:00,,,,Left-Back,,1200000.0,,left,
193784,Carlos Clerc,1992-02-21 00:00:00,31.0,181.0,1531,2016-08-19 00:00:00,2024-06-30 00:00:00,,,Left-Back,,1000000.0,,left,
374081,Aitor Buñuel,1998-02-10 00:00:00,25.0,172.0,1531,2017-07-01 00:00:00,2024-06-30 00:00:00,,,Right-Back,,600000.0,,right,
25461,Javier Flaño,1984-08-19 00:00:00,39.0,177.0,1531,2014-07-22 00:00:00,,,,Right-Back,,300000.0,,right,
134098,Raoul Loé,1989-01-31 00:00:00,34.0,192.0,1531,2017-01-19 00:00:00,2023-12-31 00:00:00,,,Defensive Midfield,,1000000.0,,both,
52345,Didier Digard,1986-07-12 00:00:00,37.0,183.0,1531,2016-08-31 00:00:00,,,,Defensive Midfield,,800000.0,,right,
396328,Luis Perea,1997-08-25 00:00:00,26.0,191.0,1531,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Defensive Midfield,,200000.0,,right,
94304,Goran Causic,1992-05-05 00:00:00,31.0,180.0,1531,2016-07-13 00:00:00,2024-05-31 00:00:00,,,Central Midfield,,1500000.0,,right,
42920,Fran Mérida,1990-03-04 00:00:00,33.0,173.0,1531,2016-07-21 00:00:00,2023-12-31 00:00:00,,,Central Midfield,,1000000.0,,left,
174859,Fausto Tienza,1990-01-08 00:00:00,33.0,183.0,1531,2016-07-01 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,600000.0,,right,
374082,Antonio Otegui,1998-03-07 00:00:00,25.0,174.0,1531,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,300000.0,,right,
455056,Imanol García,1995-12-26 00:00:00,28.0,182.0,1531,2018-07-11 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,300000.0,,right,
54774,Miguel de las Cuevas,1986-06-19 00:00:00,37.0,175.0,1531,2016-02-01 00:00:00,2023-06-30 00:00:00,,,Right Winger,,1000000.0,,right,
81998,Jaime Romero,1990-07-31 00:00:00,33.0,177.0,1531,2016-07-04 00:00:00,2023-06-30 00:00:00,,,Right Winger,,600000.0,,left,
164816,Javi Álamo,1988-08-18 00:00:00,35.0,190.0,1531,2016-08-31 00:00:00,,,,Right Winger,,400000.0,,right,
298607,Miguel Olavide,1996-04-05 00:00:00,27.0,180.0,1531,2015-07-01 00:00:00,,,,Right Winger,,400000.0,,left,
455339,Aitor Lorea,1998-03-14 00:00:00,25.0,171.0,1531,,2023-06-30 00:00:00,,,Right Winger,,50000.0,,right,
57285,Simone Colombi,1991-07-01 00:00:00,32.0,188.0,1531,2019-07-11 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,,650000.0,,right,
287871,Fabrizio Alastra,1997-10-01 00:00:00,26.0,185.0,1531,2019-07-30 00:00:00,,,,Goalkeeper,,300000.0,,right,
163647,Kastriot Dermaku,1992-01-15 00:00:00,31.0,194.0,1005,2019-07-07 00:00:00,2024-06-30 00:00:00,,,Centre-Back,,800000.0,,right,
543727,Botond Balogh,2002-06-06 00:00:00,21.0,189.0,130,2020-09-01 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,,,right,4.0
72274,Vasco Regini,1990-09-09 00:00:00,33.0,185.0,130,2020-01-31 00:00:00,2024-06-30 00:00:00,,,Left-Back,,725000.0,,left,
94936,Vincent Laurini,1989-06-10 00:00:00,34.0,173.0,130,2019-07-08 00:00:00,,,,Right-Back,,1100000.0,,right,
543729,Márk Kosznovszky,2002-04-17 00:00:00,21.0,179.0,130,,2023-06-30 00:00:00,,,Central Midfield,,,,right,
707107,Patricio Goglino,2001-02-06 00:00:00,22.0,173.0,130,,2023-06-30 00:00:00,,,Right Winger,,50000.0,,right,
146752,Gianluca Caprari,1993-07-30 00:00:00,30.0,171.0,130,2020-01-31 00:00:00,2023-06-30 00:00:00,,,Second Striker,,6500000.0,,right,
604239,Gabriele Artistico,2002-07-14 00:00:00,21.0,177.0,130,,2023-06-30 00:00:00,,,Centre-Forward,,,,right,
490606,Lucas Bergström,2002-09-05 00:00:00,21.0,205.0,130,,2024-06-30 00:00:00,,,Goalkeeper,,,,right,
731466,Teddy Sharman-Lowe,2003-03-30 00:00:00,20.0,189.0,130,,2023-05-31 00:00:00,,,Goalkeeper,,,,right,
346314,Trevoh Chalobah,1999-07-05 00:00:00,24.0,192.0,631,2021-07-01 00:00:00,2028-06-30 00:00:00,,,Centre-Back,,20000000.0,,right,14.0
640432,Xavier Mbuyamba,2001-12-31 00:00:00,22.0,195.0,631,,2025-06-30 00:00:00,,,Centre-Back,,500000.0,,right,
732117,Dylan Williams,2003-09-13 00:00:00,20.0,177.0,631,,2025-06-30 00:00:00,,,Left-Back,,200000.0,,left,
670858,Lewis Hall,2004-09-08 00:00:00,19.0,179.0,631,,2025-06-30 00:00:00,,,Left-Back,,,,left,67.0
599739,Xavier Simons,2003-02-20 00:00:00,20.0,180.0,3008,,2023-05-31 00:00:00,,,Defensive Midfield,,300000.0,,right,
148928,Saúl Ñíguez,1994-11-21 00:00:00,29.0,184.0,13,2021-08-31 00:00:00,2026-06-30 00:00:00,,,Central Midfield,,25000000.0,,left,
697278,Charlie Webster,2004-01-31 00:00:00,19.0,,13,,2024-06-30 00:00:00,,,Central Midfield,,,,,
581675,Harvey Vale,2003-09-11 00:00:00,20.0,181.0,13,,2025-06-30 00:00:00,,,Attacking Midfield,,400000.0,,left,
670857,Jude Soonsup-Bell,2004-01-10 00:00:00,19.0,182.0,13,,2025-06-30 00:00:00,,,Centre-Forward,,300000.0,,right,
61814,David Button,1989-02-27 00:00:00,34.0,191.0,984,2018-07-16 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,,1500000.0,,right,
208379,Christian Walton,1995-11-09 00:00:00,28.0,195.0,984,2014-07-01 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,,1000000.0,,left,
73564,Jason Steele,1990-08-18 00:00:00,33.0,188.0,1237,2018-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,,750000.0,,right,23.0
403151,Robert Sánchez,1997-11-18 00:00:00,26.0,197.0,1237,2020-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,,,,right,1.0
148153,Lewis Dunk,1991-11-21 00:00:00,32.0,192.0,1237,2010-07-01 00:00:00,2025-06-30 00:00:00,,,Centre-Back,,12000000.0,,right,5.0
364258,Bernardo,1995-05-14 00:00:00,28.0,186.0,1237,2018-07-05 00:00:00,2024-06-30 00:00:00,,,Centre-Back,,9000000.0,,left,
134270,Dan Burn,1992-05-09 00:00:00,31.0,201.0,762,2018-08-09 00:00:00,2024-06-30 00:00:00,,,Centre-Back,,3000000.0,,left,
335593,Ben Barclay,1996-10-07 00:00:00,27.0,187.0,762,,2023-05-31 00:00:00,,,Centre-Back,,,,right,
36291,Gaëtan Bong,1988-04-25 00:00:00,35.0,183.0,762,2015-07-02 00:00:00,,,,Left-Back,,2000000.0,,left,
51528,Bruno Saltor,1980-10-01 00:00:00,43.0,180.0,762,2012-07-01 00:00:00,,,,Right-Back,,750000.0,,right,
335721,Ben White,1997-10-08 00:00:00,26.0,186.0,11,2018-07-01 00:00:00,2026-06-30 00:00:00,,,Right-Back,,,,right,
433976,Tudor Baluta,1999-03-27 00:00:00,24.0,192.0,11,2019-01-31 00:00:00,2024-06-30 00:00:00,,,Defensive Midfield,,4500000.0,,right,
335598,Will Collar,1997-02-03 00:00:00,26.0,178.0,11,,2025-06-30 00:00:00,,,Defensive Midfield,,,,right,
79027,Davy Pröpper,1991-09-02 00:00:00,32.0,185.0,11,2017-08-07 00:00:00,2024-06-30 00:00:00,,,Central Midfield,,15000000.0,,right,
534033,Alexis Mac Allister,1998-12-24 00:00:00,25.0,174.0,1237,2019-01-24 00:00:00,2025-06-30 00:00:00,,,Central Midfield,,5000000.0,,right,10.0
44741,Beram Kayal,1988-05-02 00:00:00,35.0,178.0,1237,2015-01-29 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,1500000.0,,right,
114116,Richie Towell,1991-07-17 00:00:00,32.0,179.0,1237,2016-01-03 00:00:00,2024-11-30 00:00:00,,,Central Midfield,,200000.0,,right,
357656,Jayson Molumby,1999-08-06 00:00:00,24.0,176.0,984,,2025-06-30 00:00:00,,,Central Midfield,,,,right,
411495,Max Sanders,1999-01-04 00:00:00,24.0,175.0,984,,2023-06-30 00:00:00,,,Central Midfield,,,,right,
147094,José Izquierdo,1992-07-07 00:00:00,31.0,171.0,984,2017-08-20 00:00:00,,,,Left Winger,,10000000.0,,right,
213268,Alireza Jahanbakhsh,1993-08-11 00:00:00,30.0,181.0,984,2018-07-25 00:00:00,2024-06-30 00:00:00,,,Right Winger,,15000000.0,,right,
209212,Solly March,1994-07-20 00:00:00,29.0,180.0,1237,2013-07-01 00:00:00,2026-06-30 00:00:00,,,Right Winger,,8000000.0,,left,7.0
312239,Percy Tau,1994-05-13 00:00:00,29.0,175.0,1237,2018-07-20 00:00:00,2024-06-30 00:00:00,,,Right Winger,,3500000.0,,left,
166240,Jürgen Locadia,1993-11-07 00:00:00,30.0,193.0,1237,2018-01-19 00:00:00,2023-12-31 00:00:00,,,Centre-Forward,,12000000.0,,right,
112668,Tomer Hemed,1987-05-02 00:00:00,36.0,182.0,1237,2015-07-01 00:00:00,2024-06-30 00:00:00,,,Centre-Forward,,2500000.0,,right,
325443,Viktor Gyökeres,1998-06-04 00:00:00,25.0,187.0,1237,2018-01-01 00:00:00,2024-06-30 00:00:00,,,Centre-Forward,,500000.0,,right,
434207,Aaron Connolly,2000-01-28 00:00:00,23.0,174.0,3008,2019-07-01 00:00:00,2023-05-31 00:00:00,,,Centre-Forward,,,,right,
356196,Iago Indias,1996-01-03 00:00:00,27.0,181.0,3008,,2023-06-30 00:00:00,,,Centre-Back,,200000.0,,right,
359210,Alfa Semedo,1997-08-30 00:00:00,26.0,189.0,3008,2019-01-31 00:00:00,2024-06-30 00:00:00,,,Defensive Midfield,,2000000.0,,right,
313113,Álex López,1997-06-02 00:00:00,26.0,176.0,3008,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,400000.0,,right,
379530,Carlos Doncel,1996-12-04 00:00:00,27.0,167.0,3008,,2024-06-30 00:00:00,,,Left Winger,,200000.0,,left,
379548,Jokin Ezkieta,1996-08-17 00:00:00,27.0,193.0,3008,2020-08-04 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,,300000.0,,right,
295082,Jon Sillero,1998-05-24 00:00:00,25.0,177.0,3008,,2023-06-30 00:00:00,,,Centre-Back,,200000.0,,right,
488626,Jesús Areso,1999-07-02 00:00:00,24.0,182.0,3008,,2023-06-30 00:00:00,,,Right-Back,,200000.0,,right,
610083,Unai Vencedor,2000-11-15 00:00:00,23.0,176.0,621,2020-08-01 00:00:00,2027-06-30 00:00:00,,,Central Midfield,,1800000.0,,right,16.0
571020,Oihan Sancet,2000-04-25 00:00:00,23.0,188.0,621,2020-08-04 00:00:00,2032-06-30 00:00:00,,,Attacking Midfield,,2300000.0,,right,8.0
439465,Gaizka Larrazabal,1997-12-17 00:00:00,26.0,181.0,621,2019-07-01 00:00:00,2023-06-30 00:00:00,,,Right Winger,,2000000.0,,right,
251897,Asier Villalibre,1997-09-30 00:00:00,26.0,184.0,1108,2019-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,3200000.0,,left,
334992,Jonathan Klinsmann,1997-04-08 00:00:00,26.0,194.0,1108,2017-07-10 00:00:00,2023-12-31 00:00:00,,,Goalkeeper,,150000.0,,right,
342966,Dennis Smarsch,1999-01-14 00:00:00,24.0,195.0,1108,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,25000.0,,both,
282658,Sidney Friede,1998-04-12 00:00:00,25.0,188.0,1108,2018-01-31 00:00:00,,,,Attacking Midfield,,300000.0,,right,
335479,Maurice Covic,1998-04-17 00:00:00,25.0,175.0,1108,2018-07-01 00:00:00,2024-06-30 00:00:00,,,Attacking Midfield,,200000.0,,both,
172015,Fernando Pacheco,1992-05-18 00:00:00,31.0,187.0,714,2015-08-07 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,,5000000.0,,left,
142033,Adrián Ortolá,1993-08-20 00:00:00,30.0,187.0,714,2016-07-11 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,,800000.0,,left,
7781,Alexis Ruano,1985-08-04 00:00:00,38.0,183.0,714,2016-07-29 00:00:00,,,,Centre-Back,,1500000.0,,right,
251046,Einar Galilea,1994-05-22 00:00:00,29.0,185.0,714,,2023-06-30 00:00:00,,,Centre-Back,,200000.0,,left,
263627,Carlos Vigaray,1994-09-07 00:00:00,29.0,185.0,714,2016-08-13 00:00:00,2023-06-30 00:00:00,,,Right-Back,,1000000.0,,right,
483573,Martín Aguirregabiria,1996-05-10 00:00:00,27.0,180.0,714,2018-07-01 00:00:00,2025-06-30 00:00:00,,,Right-Back,,,,right,
93142,Dani Torres,1989-11-15 00:00:00,34.0,183.0,714,2016-07-19 00:00:00,2023-12-31 00:00:00,,,Defensive Midfield,,2000000.0,,right,
76273,Manu García,1986-04-26 00:00:00,37.0,183.0,714,2012-07-01 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,1500000.0,,left,
56790,Nenad Krsticic,1990-07-03 00:00:00,33.0,182.0,714,2016-07-25 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,1000000.0,,left,
249274,Sergio Llamas,1993-03-06 00:00:00,30.0,178.0,714,2014-07-01 00:00:00,2023-06-30 00:00:00,,,Central Midfield,,100000.0,,,
217886,Óscar Romero,1992-07-04 00:00:00,31.0,176.0,714,2017-01-18 00:00:00,2023-12-31 00:00:00,,,Attacking Midfield,,5000000.0,,left,
139915,Aleksandar Katai,1991-02-06 00:00:00,32.0,182.0,714,2016-08-31 00:00:00,2024-06-30 00:00:00,,,Left Winger,,2000000.0,,right,
278992,Cristian Espinoza,1995-04-03 00:00:00,28.0,173.0,714,2016-08-19 00:00:00,,,,Right Winger,,2500000.0,,right,
71840,Gaizka Toquero,1984-08-09 00:00:00,39.0,182.0,714,2015-07-14 00:00:00,,,,Right Winger,,500000.0,,right,
243541,Deyverson,1991-05-08 00:00:00,32.0,187.0,714,2020-08-24 00:00:00,2024-12-31 00:00:00,,,Centre-Forward,,5000000.0,,left,
50487,Christian Santos,1988-03-24 00:00:00,35.0,184.0,714,2016-07-12 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,1500000.0,,left,
72484,Manu Barreiro,1986-07-08 00:00:00,37.0,189.0,714,2014-07-01 00:00:00,2023-06-30 00:00:00,,,Centre-Forward,,300000.0,,right,
540643,Tidiane Malbec,2001-11-03 00:00:00,22.0,187.0,714,2021-07-01 00:00:00,,,,Goalkeeper,,150000.0,,right,
970278,Guerric Bernou,2004-05-11 00:00:00,19.0,,714,,,,,Goalkeeper,,100000.0,,right,
377468,Anel Ahmedhodzic,1999-03-26 00:00:00,24.0,190.0,350,2022-01-31 00:00:00,2026-06-30 00:00:00,,,Centre-Back,,6000000.0,,right,
230140,Stian Gregersen,1995-05-17 00:00:00,28.0,191.0,40,2021-08-31 00:00:00,2026-06-30 00:00:00,,,Centre-Back,,1500000.0,,right,2.0
596901,Abdel Medioub,1997-08-28 00:00:00,26.0,197.0,40,2021-07-01 00:00:00,2025-05-31 00:00:00,,,Centre-Back,,600000.0,,right,
709729,Tijany Atallah,2003-03-12 00:00:00,20.0,175.0,40,,2025-06-30 00:00:00,,,Centre-Back,,200000.0,,right,98.0
970364,Yaël Mouanga,2005-07-23 00:00:00,18.0,,40,,,,,Centre-Back,,,,,
397171,Gideon Mensah,1998-07-18 00:00:00,25.0,178.0,40,2021-08-03 00:00:00,2025-06-30 00:00:00,,,Left-Back,,2500000.0,,left,
314944,Ricardo Mangas,1998-03-19 00:00:00,25.0,179.0,40,2021-08-03 00:00:00,2025-06-30 00:00:00,,,Left-Back,,1500000.0,,left,
592398,Aïssa Boudechicha,2000-04-13 00:00:00,23.0,18.0,40,,2023-06-30 00:00:00,,,Left-Back,,150000.0,,left,
538998,Timothée Pembélé,2002-09-09 00:00:00,21.0,183.0,583,2021-08-10 00:00:00,2024-06-30 00:00:00,,,Right-Back,,6000000.0,,right,
861248,Mohamed Aggoun,2002-02-21 00:00:00,21.0,182.0,583,,,,,Right-Back,,100000.0,,right,
656441,Jean Onana,2000-01-08 00:00:00,23.0,189.0,826,2021-08-30 00:00:00,2027-06-30 00:00:00,,,Defensive Midfield,,5000000.0,,right,
93704,Josuha Guilavogui,1990-09-19 00:00:00,33.0,188.0,82,2022-01-30 00:00:00,2023-06-30 00:00:00,,,Defensive Midfield,,3500000.0,,right,
111828,Fransérgio,1990-10-18 00:00:00,33.0,186.0,40,2021-08-25 00:00:00,2024-06-30 00:00:00,,,Central Midfield,,2500000.0,,right,13.0
970280,Rudy Orea,2002-06-04 00:00:00,21.0,,40,,,,,Central Midfield,,,,,
540656,Johab Pascal,2000-03-10 00:00:00,23.0,,40,,2023-06-30 00:00:00,,,Attacking Midfield,,100000.0,,,
281319,Alberth Elis,1996-02-12 00:00:00,27.0,185.0,3911,2022-07-01 00:00:00,2023-06-30 00:00:00,,,Right Winger,,6500000.0,,right,
315125,Javairô Dilrosun,1998-06-22 00:00:00,25.0,175.0,3911,2021-08-31 00:00:00,2026-06-30 00:00:00,,,Right Winger,,6000000.0,,left,
842764,Moudja Sié Ouattara,2002-05-20 00:00:00,21.0,,3911,,,,,Right Winger,,100000.0,,left,
575610,Thibault Klidjé,2001-07-10 00:00:00,22.0,169.0,3911,,2026-06-30 00:00:00,,,Centre-Forward,,300000.0,,right,
254903,Quique Cebriá,1995-04-01 00:00:00,28.0,183.0,3911,,,,,Goalkeeper,,300000.0,,right,
